"combine","Freq","type","n","last_record"
"1100",77,"original",5,"0011"
"1101",59,"original",5,"0011"
"1110",66,"original",5,"0011"
"0000",75,"synthetic",5,"1011"
"0001",54,"synthetic",5,"1011"
"0010",86,"synthetic",5,"1011"
"0011",58,"synthetic",5,"1011"
"0100",69,"synthetic",5,"1011"
"0101",72,"synthetic",5,"1011"
"0110",62,"synthetic",5,"1011"
"0111",67,"synthetic",5,"1011"
"1000",75,"synthetic",5,"1011"
"1001",60,"synthetic",5,"1011"
"1010",62,"synthetic",5,"1011"
"1011",71,"synthetic",5,"1011"
"1100",83,"synthetic",5,"1011"
"1101",47,"synthetic",5,"1011"
"1110",43,"synthetic",5,"1011"
"1111",16,"synthetic",5,"1011"
"0000",69,"original",5,"1011"
"0001",60,"original",5,"1011"
"0010",79,"original",5,"1011"
"0011",62,"original",5,"1011"
"0100",68,"original",5,"1011"
"0101",64,"original",5,"1011"
"0110",60,"original",5,"1011"
"0111",75,"original",5,"1011"
"1000",74,"original",5,"1011"
"1001",63,"original",5,"1011"
"1010",54,"original",5,"1011"
"1011",70,"original",5,"1011"
"1100",77,"original",5,"1011"
"1101",59,"original",5,"1011"
"1110",66,"original",5,"1011"
"0000",65,"synthetic",5,"0111"
"0001",54,"synthetic",5,"0111"
"0010",100,"synthetic",5,"0111"
"0011",61,"synthetic",5,"0111"
"0100",82,"synthetic",5,"0111"
"0101",69,"synthetic",5,"0111"
"0110",57,"synthetic",5,"0111"
"0111",75,"synthetic",5,"0111"
"1000",72,"synthetic",5,"0111"
"1001",58,"synthetic",5,"0111"
"1010",60,"synthetic",5,"0111"
"1011",66,"synthetic",5,"0111"
"1100",87,"synthetic",5,"0111"
"1101",33,"synthetic",5,"0111"
"1110",42,"synthetic",5,"0111"
"1111",19,"synthetic",5,"0111"
"0000",69,"original",5,"0111"
"0001",60,"original",5,"0111"
"0010",79,"original",5,"0111"
"0011",62,"original",5,"0111"
"0100",68,"original",5,"0111"
"0101",64,"original",5,"0111"
"0110",60,"original",5,"0111"
"0111",76,"original",5,"0111"
"1000",74,"original",5,"0111"
"1001",63,"original",5,"0111"
"1010",54,"original",5,"0111"
"1011",69,"original",5,"0111"
"1100",77,"original",5,"0111"
"1101",59,"original",5,"0111"
"1110",66,"original",5,"0111"
"0000",63,"synthetic",5,"1111"
"0001",60,"synthetic",5,"1111"
"0010",77,"synthetic",5,"1111"
"0011",76,"synthetic",5,"1111"
"0100",91,"synthetic",5,"1111"
"0101",65,"synthetic",5,"1111"
"0110",57,"synthetic",5,"1111"
"0111",71,"synthetic",5,"1111"
"1000",56,"synthetic",5,"1111"
"1001",62,"synthetic",5,"1111"
"1010",47,"synthetic",5,"1111"
"1011",69,"synthetic",5,"1111"
"1100",88,"synthetic",5,"1111"
"1101",41,"synthetic",5,"1111"
"1110",54,"synthetic",5,"1111"
"1111",23,"synthetic",5,"1111"
"0000",69,"original",5,"1111"
"0001",60,"original",5,"1111"
"0010",79,"original",5,"1111"
"0011",62,"original",5,"1111"
"0100",68,"original",5,"1111"
"0101",64,"original",5,"1111"
"0110",60,"original",5,"1111"
"0111",75,"original",5,"1111"
"1000",74,"original",5,"1111"
"1001",63,"original",5,"1111"
"1010",54,"original",5,"1111"
"1011",69,"original",5,"1111"
"1100",77,"original",5,"1111"
"1101",59,"original",5,"1111"
"1110",66,"original",5,"1111"
"1111",1,"original",5,"1111"
"0000",55,"synthetic",6,"0000"
"0001",61,"synthetic",6,"0000"
"0010",72,"synthetic",6,"0000"
"0011",60,"synthetic",6,"0000"
"0100",67,"synthetic",6,"0000"
"0101",53,"synthetic",6,"0000"
"0110",67,"synthetic",6,"0000"
"0111",86,"synthetic",6,"0000"
"1000",97,"synthetic",6,"0000"
"1001",57,"synthetic",6,"0000"
"1010",56,"synthetic",6,"0000"
"1011",55,"synthetic",6,"0000"
"1100",110,"synthetic",6,"0000"
"1101",33,"synthetic",6,"0000"
"1110",46,"synthetic",6,"0000"
"1111",25,"synthetic",6,"0000"
"0000",70,"original",6,"0000"
"0001",60,"original",6,"0000"
"0010",79,"original",6,"0000"
"0011",62,"original",6,"0000"
"0100",68,"original",6,"0000"
"0101",64,"original",6,"0000"
"0110",60,"original",6,"0000"
"0111",75,"original",6,"0000"
"1000",74,"original",6,"0000"
"1001",63,"original",6,"0000"
"1010",54,"original",6,"0000"
"1011",69,"original",6,"0000"
"1100",77,"original",6,"0000"
"1101",59,"original",6,"0000"
"1110",66,"original",6,"0000"
"0000",64,"synthetic",6,"1000"
"0001",61,"synthetic",6,"1000"
"0010",81,"synthetic",6,"1000"
"0011",44,"synthetic",6,"1000"
"0100",63,"synthetic",6,"1000"
"0101",74,"synthetic",6,"1000"
"0110",56,"synthetic",6,"1000"
"0111",70,"synthetic",6,"1000"
"1000",79,"synthetic",6,"1000"
"1001",68,"synthetic",6,"1000"
"1010",54,"synthetic",6,"1000"
"1011",79,"synthetic",6,"1000"
"1100",107,"synthetic",6,"1000"
"1101",36,"synthetic",6,"1000"
"1110",43,"synthetic",6,"1000"
"1111",21,"synthetic",6,"1000"
"0000",69,"original",6,"1000"
"0001",60,"original",6,"1000"
"0010",79,"original",6,"1000"
"0011",62,"original",6,"1000"
"0100",68,"original",6,"1000"
"0101",64,"original",6,"1000"
"0110",60,"original",6,"1000"
"0111",75,"original",6,"1000"
"1000",75,"original",6,"1000"
"1001",63,"original",6,"1000"
"1010",54,"original",6,"1000"
"1011",69,"original",6,"1000"
"1100",77,"original",6,"1000"
"1101",59,"original",6,"1000"
"1110",66,"original",6,"1000"
"0000",71,"synthetic",6,"0100"
"0001",57,"synthetic",6,"0100"
"0010",69,"synthetic",6,"0100"
"0011",65,"synthetic",6,"0100"
"0100",59,"synthetic",6,"0100"
"0101",61,"synthetic",6,"0100"
"0110",60,"synthetic",6,"0100"
"0111",88,"synthetic",6,"0100"
"1000",81,"synthetic",6,"0100"
"1001",64,"synthetic",6,"0100"
"1010",52,"synthetic",6,"0100"
"1011",83,"synthetic",6,"0100"
"1100",99,"synthetic",6,"0100"
"1101",28,"synthetic",6,"0100"
"1110",36,"synthetic",6,"0100"
"1111",27,"synthetic",6,"0100"
"0000",69,"original",6,"0100"
"0001",60,"original",6,"0100"
"0010",79,"original",6,"0100"
"0011",62,"original",6,"0100"
"0100",69,"original",6,"0100"
"0101",64,"original",6,"0100"
"0110",60,"original",6,"0100"
"0111",75,"original",6,"0100"
"1000",74,"original",6,"0100"
"1001",63,"original",6,"0100"
"1010",54,"original",6,"0100"
"1011",69,"original",6,"0100"
"1100",77,"original",6,"0100"
"1101",59,"original",6,"0100"
"1110",66,"original",6,"0100"
"0000",63,"synthetic",6,"1100"
"0001",56,"synthetic",6,"1100"
"0010",88,"synthetic",6,"1100"
"0011",64,"synthetic",6,"1100"
"0100",63,"synthetic",6,"1100"
"0101",71,"synthetic",6,"1100"
"0110",64,"synthetic",6,"1100"
"0111",78,"synthetic",6,"1100"
"1000",77,"synthetic",6,"1100"
"1001",60,"synthetic",6,"1100"
"1010",59,"synthetic",6,"1100"
"1011",69,"synthetic",6,"1100"
"1100",75,"synthetic",6,"1100"
"1101",43,"synthetic",6,"1100"
"1110",46,"synthetic",6,"1100"
"1111",24,"synthetic",6,"1100"
"0000",69,"original",6,"1100"
"0001",60,"original",6,"1100"
"0010",79,"original",6,"1100"
"0011",62,"original",6,"1100"
"0100",68,"original",6,"1100"
"0101",64,"original",6,"1100"
"0110",60,"original",6,"1100"
"0111",75,"original",6,"1100"
"1000",74,"original",6,"1100"
"1001",63,"original",6,"1100"
"1010",54,"original",6,"1100"
"1011",69,"original",6,"1100"
"1100",78,"original",6,"1100"
"1101",59,"original",6,"1100"
"1110",66,"original",6,"1100"
"0000",67,"synthetic",6,"0010"
"0001",53,"synthetic",6,"0010"
"0010",82,"synthetic",6,"0010"
"0011",72,"synthetic",6,"0010"
"0100",63,"synthetic",6,"0010"
"0101",73,"synthetic",6,"0010"
"0110",61,"synthetic",6,"0010"
"0111",60,"synthetic",6,"0010"
"1000",81,"synthetic",6,"0010"
"1001",57,"synthetic",6,"0010"
"1010",53,"synthetic",6,"0010"
"1011",70,"synthetic",6,"0010"
"1100",93,"synthetic",6,"0010"
"1101",47,"synthetic",6,"0010"
"1110",49,"synthetic",6,"0010"
"1111",19,"synthetic",6,"0010"
"0000",69,"original",6,"0010"
"0001",60,"original",6,"0010"
"0010",80,"original",6,"0010"
"0011",62,"original",6,"0010"
"0100",68,"original",6,"0010"
"0101",64,"original",6,"0010"
"0110",60,"original",6,"0010"
"0111",75,"original",6,"0010"
"1000",74,"original",6,"0010"
"1001",63,"original",6,"0010"
"1010",54,"original",6,"0010"
"1011",69,"original",6,"0010"
"1100",77,"original",6,"0010"
"1101",59,"original",6,"0010"
"1110",66,"original",6,"0010"
"0000",74,"synthetic",6,"1010"
"0001",73,"synthetic",6,"1010"
"0010",74,"synthetic",6,"1010"
"0011",65,"synthetic",6,"1010"
"0100",79,"synthetic",6,"1010"
"0101",64,"synthetic",6,"1010"
"0110",64,"synthetic",6,"1010"
"0111",73,"synthetic",6,"1010"
"1000",68,"synthetic",6,"1010"
"1001",72,"synthetic",6,"1010"
"1010",52,"synthetic",6,"1010"
"1011",60,"synthetic",6,"1010"
"1100",98,"synthetic",6,"1010"
"1101",29,"synthetic",6,"1010"
"1110",43,"synthetic",6,"1010"
"1111",12,"synthetic",6,"1010"
"0000",69,"original",6,"1010"
"0001",60,"original",6,"1010"
"0010",79,"original",6,"1010"
"0011",62,"original",6,"1010"
"0100",68,"original",6,"1010"
"0101",64,"original",6,"1010"
"0110",60,"original",6,"1010"
"0111",75,"original",6,"1010"
"1000",74,"original",6,"1010"
"1001",63,"original",6,"1010"
"1010",55,"original",6,"1010"
"1011",69,"original",6,"1010"
"1100",77,"original",6,"1010"
"1101",59,"original",6,"1010"
"1110",66,"original",6,"1010"
"0000",78,"synthetic",6,"0110"
"0001",64,"synthetic",6,"0110"
"0010",78,"synthetic",6,"0110"
"0011",61,"synthetic",6,"0110"
"0100",76,"synthetic",6,"0110"
"0101",65,"synthetic",6,"0110"
"0110",57,"synthetic",6,"0110"
"0111",86,"synthetic",6,"0110"
"1000",83,"synthetic",6,"0110"
"1001",65,"synthetic",6,"0110"
"1010",48,"synthetic",6,"0110"
"1011",57,"synthetic",6,"0110"
"1100",93,"synthetic",6,"0110"
"1101",31,"synthetic",6,"0110"
"1110",39,"synthetic",6,"0110"
"1111",19,"synthetic",6,"0110"
"0000",69,"original",6,"0110"
"0001",60,"original",6,"0110"
"0010",79,"original",6,"0110"
"0011",62,"original",6,"0110"
"0100",68,"original",6,"0110"
"0101",64,"original",6,"0110"
"0110",61,"original",6,"0110"
"0111",75,"original",6,"0110"
"1000",74,"original",6,"0110"
"1001",63,"original",6,"0110"
"1010",54,"original",6,"0110"
"1011",69,"original",6,"0110"
"1100",77,"original",6,"0110"
"1101",59,"original",6,"0110"
"1110",66,"original",6,"0110"
"0000",63,"synthetic",6,"1110"
"0001",53,"synthetic",6,"1110"
"0010",84,"synthetic",6,"1110"
"0011",80,"synthetic",6,"1110"
"0100",84,"synthetic",6,"1110"
"0101",62,"synthetic",6,"1110"
"0110",61,"synthetic",6,"1110"
"0111",69,"synthetic",6,"1110"
"1000",61,"synthetic",6,"1110"
"1001",50,"synthetic",6,"1110"
"1010",45,"synthetic",6,"1110"
"1011",85,"synthetic",6,"1110"
"1100",101,"synthetic",6,"1110"
"1101",34,"synthetic",6,"1110"
"1110",48,"synthetic",6,"1110"
"1111",20,"synthetic",6,"1110"
"0000",69,"original",6,"1110"
"0001",60,"original",6,"1110"
"0010",79,"original",6,"1110"
"0011",62,"original",6,"1110"
"0100",68,"original",6,"1110"
"0101",64,"original",6,"1110"
"0110",60,"original",6,"1110"
"0111",75,"original",6,"1110"
"1000",74,"original",6,"1110"
"1001",63,"original",6,"1110"
"1010",54,"original",6,"1110"
"1011",69,"original",6,"1110"
"1100",77,"original",6,"1110"
"1101",59,"original",6,"1110"
"1110",67,"original",6,"1110"
"0000",71,"synthetic",6,"0001"
"0001",49,"synthetic",6,"0001"
"0010",85,"synthetic",6,"0001"
"0011",62,"synthetic",6,"0001"
"0100",81,"synthetic",6,"0001"
"0101",63,"synthetic",6,"0001"
"0110",65,"synthetic",6,"0001"
"0111",75,"synthetic",6,"0001"
"1000",76,"synthetic",6,"0001"
"1001",68,"synthetic",6,"0001"
"1010",56,"synthetic",6,"0001"
"1011",67,"synthetic",6,"0001"
"1100",88,"synthetic",6,"0001"
"1101",36,"synthetic",6,"0001"
"1110",41,"synthetic",6,"0001"
"1111",17,"synthetic",6,"0001"
"0000",69,"original",6,"0001"
"0001",61,"original",6,"0001"
"0010",79,"original",6,"0001"
"0011",62,"original",6,"0001"
"0100",68,"original",6,"0001"
"0101",64,"original",6,"0001"
"0110",60,"original",6,"0001"
"0111",75,"original",6,"0001"
"1000",74,"original",6,"0001"
"1001",63,"original",6,"0001"
"1010",54,"original",6,"0001"
"1011",69,"original",6,"0001"
"1100",77,"original",6,"0001"
"1101",59,"original",6,"0001"
"1110",66,"original",6,"0001"
"0000",71,"synthetic",6,"1001"
"0001",62,"synthetic",6,"1001"
"0010",76,"synthetic",6,"1001"
"0011",56,"synthetic",6,"1001"
"0100",56,"synthetic",6,"1001"
"0101",63,"synthetic",6,"1001"
"0110",64,"synthetic",6,"1001"
"0111",82,"synthetic",6,"1001"
"1000",72,"synthetic",6,"1001"
"1001",74,"synthetic",6,"1001"
"1010",60,"synthetic",6,"1001"
"1011",68,"synthetic",6,"1001"
"1100",87,"synthetic",6,"1001"
"1101",39,"synthetic",6,"1001"
"1110",50,"synthetic",6,"1001"
"1111",20,"synthetic",6,"1001"
"0000",69,"original",6,"1001"
"0001",60,"original",6,"1001"
"0010",79,"original",6,"1001"
"0011",62,"original",6,"1001"
"0100",68,"original",6,"1001"
"0101",64,"original",6,"1001"
"0110",60,"original",6,"1001"
"0111",75,"original",6,"1001"
"1000",74,"original",6,"1001"
"1001",64,"original",6,"1001"
"1010",54,"original",6,"1001"
"1011",69,"original",6,"1001"
"1100",77,"original",6,"1001"
"1101",59,"original",6,"1001"
"1110",66,"original",6,"1001"
"0000",57,"synthetic",6,"0101"
"0001",66,"synthetic",6,"0101"
"0010",77,"synthetic",6,"0101"
"0011",67,"synthetic",6,"0101"
"0100",77,"synthetic",6,"0101"
"0101",52,"synthetic",6,"0101"
"0110",65,"synthetic",6,"0101"
"0111",76,"synthetic",6,"0101"
"1000",70,"synthetic",6,"0101"
"1001",64,"synthetic",6,"0101"
"1010",47,"synthetic",6,"0101"
"1011",68,"synthetic",6,"0101"
"1100",103,"synthetic",6,"0101"
"1101",37,"synthetic",6,"0101"
"1110",48,"synthetic",6,"0101"
"1111",26,"synthetic",6,"0101"
"0000",69,"original",6,"0101"
"0001",60,"original",6,"0101"
"0010",79,"original",6,"0101"
"0011",62,"original",6,"0101"
"0100",68,"original",6,"0101"
"0101",65,"original",6,"0101"
"0110",60,"original",6,"0101"
"0111",75,"original",6,"0101"
"1000",74,"original",6,"0101"
"1001",63,"original",6,"0101"
"1010",54,"original",6,"0101"
"1011",69,"original",6,"0101"
"1100",77,"original",6,"0101"
"1101",59,"original",6,"0101"
"1110",66,"original",6,"0101"
"0000",68,"synthetic",6,"1101"
"0001",59,"synthetic",6,"1101"
"0010",68,"synthetic",6,"1101"
"0011",57,"synthetic",6,"1101"
"0100",59,"synthetic",6,"1101"
"0101",55,"synthetic",6,"1101"
"0110",51,"synthetic",6,"1101"
"0111",85,"synthetic",6,"1101"
"1000",80,"synthetic",6,"1101"
"1001",58,"synthetic",6,"1101"
"1010",65,"synthetic",6,"1101"
"1011",79,"synthetic",6,"1101"
"1100",101,"synthetic",6,"1101"
"1101",45,"synthetic",6,"1101"
"1110",45,"synthetic",6,"1101"
"1111",25,"synthetic",6,"1101"
"0000",69,"original",6,"1101"
"0001",60,"original",6,"1101"
"0010",79,"original",6,"1101"
"0011",62,"original",6,"1101"
"0100",68,"original",6,"1101"
"0101",64,"original",6,"1101"
"0110",60,"original",6,"1101"
"0111",75,"original",6,"1101"
"1000",74,"original",6,"1101"
"1001",63,"original",6,"1101"
"1010",54,"original",6,"1101"
"1011",69,"original",6,"1101"
"1100",77,"original",6,"1101"
"1101",60,"original",6,"1101"
"1110",66,"original",6,"1101"
"0000",73,"synthetic",6,"0011"
"0001",50,"synthetic",6,"0011"
"0010",81,"synthetic",6,"0011"
"0011",61,"synthetic",6,"0011"
"0100",70,"synthetic",6,"0011"
"0101",61,"synthetic",6,"0011"
"0110",58,"synthetic",6,"0011"
"0111",60,"synthetic",6,"0011"
"1000",80,"synthetic",6,"0011"
"1001",68,"synthetic",6,"0011"
"1010",60,"synthetic",6,"0011"
"1011",72,"synthetic",6,"0011"
"1100",86,"synthetic",6,"0011"
"1101",42,"synthetic",6,"0011"
"1110",51,"synthetic",6,"0011"
"1111",27,"synthetic",6,"0011"
"0000",69,"original",6,"0011"
"0001",60,"original",6,"0011"
"0010",79,"original",6,"0011"
"0011",63,"original",6,"0011"
"0100",68,"original",6,"0011"
"0101",64,"original",6,"0011"
"0110",60,"original",6,"0011"
"0111",75,"original",6,"0011"
"1000",74,"original",6,"0011"
"1001",63,"original",6,"0011"
"1010",54,"original",6,"0011"
"1011",69,"original",6,"0011"
"1100",77,"original",6,"0011"
"1101",59,"original",6,"0011"
"1110",66,"original",6,"0011"
"0000",69,"synthetic",6,"1011"
"0001",62,"synthetic",6,"1011"
"0010",78,"synthetic",6,"1011"
"0011",60,"synthetic",6,"1011"
"0100",80,"synthetic",6,"1011"
"0101",65,"synthetic",6,"1011"
"0110",60,"synthetic",6,"1011"
"0111",66,"synthetic",6,"1011"
"1000",71,"synthetic",6,"1011"
"1001",65,"synthetic",6,"1011"
"1010",48,"synthetic",6,"1011"
"1011",66,"synthetic",6,"1011"
"1100",105,"synthetic",6,"1011"
"1101",34,"synthetic",6,"1011"
"1110",56,"synthetic",6,"1011"
"1111",15,"synthetic",6,"1011"
"0000",69,"original",6,"1011"
"0001",60,"original",6,"1011"
"0010",79,"original",6,"1011"
"0011",62,"original",6,"1011"
"0100",68,"original",6,"1011"
"0101",64,"original",6,"1011"
"0110",60,"original",6,"1011"
"0111",75,"original",6,"1011"
"1000",74,"original",6,"1011"
"1001",63,"original",6,"1011"
"1010",54,"original",6,"1011"
"1011",70,"original",6,"1011"
"1100",77,"original",6,"1011"
"1101",59,"original",6,"1011"
"1110",66,"original",6,"1011"
"0000",60,"synthetic",6,"0111"
"0001",56,"synthetic",6,"0111"
"0010",70,"synthetic",6,"0111"
"0011",67,"synthetic",6,"0111"
"0100",67,"synthetic",6,"0111"
"0101",66,"synthetic",6,"0111"
"0110",67,"synthetic",6,"0111"
"0111",75,"synthetic",6,"0111"
"1000",64,"synthetic",6,"0111"
"1001",64,"synthetic",6,"0111"
"1010",60,"synthetic",6,"0111"
"1011",78,"synthetic",6,"0111"
"1100",105,"synthetic",6,"0111"
"1101",33,"synthetic",6,"0111"
"1110",45,"synthetic",6,"0111"
"1111",23,"synthetic",6,"0111"
"0000",69,"original",6,"0111"
"0001",60,"original",6,"0111"
"0010",79,"original",6,"0111"
"0011",62,"original",6,"0111"
"0100",68,"original",6,"0111"
"0101",64,"original",6,"0111"
"0110",60,"original",6,"0111"
"0111",76,"original",6,"0111"
"1000",74,"original",6,"0111"
"1001",63,"original",6,"0111"
"1010",54,"original",6,"0111"
"1011",69,"original",6,"0111"
"1100",77,"original",6,"0111"
"1101",59,"original",6,"0111"
"1110",66,"original",6,"0111"
"0000",76,"synthetic",6,"1111"
"0001",55,"synthetic",6,"1111"
"0010",97,"synthetic",6,"1111"
"0011",66,"synthetic",6,"1111"
"0100",76,"synthetic",6,"1111"
"0101",66,"synthetic",6,"1111"
"0110",58,"synthetic",6,"1111"
"0111",66,"synthetic",6,"1111"
"1000",64,"synthetic",6,"1111"
"1001",65,"synthetic",6,"1111"
"1010",52,"synthetic",6,"1111"
"1011",73,"synthetic",6,"1111"
"1100",89,"synthetic",6,"1111"
"1101",43,"synthetic",6,"1111"
"1110",35,"synthetic",6,"1111"
"1111",19,"synthetic",6,"1111"
"0000",69,"original",6,"1111"
"0001",60,"original",6,"1111"
"0010",79,"original",6,"1111"
"0011",62,"original",6,"1111"
"0100",68,"original",6,"1111"
"0101",64,"original",6,"1111"
"0110",60,"original",6,"1111"
"0111",75,"original",6,"1111"
"1000",74,"original",6,"1111"
"1001",63,"original",6,"1111"
"1010",54,"original",6,"1111"
"1011",69,"original",6,"1111"
"1100",77,"original",6,"1111"
"1101",59,"original",6,"1111"
"1110",66,"original",6,"1111"
"1111",1,"original",6,"1111"
"0000",71,"synthetic",7,"0000"
"0001",61,"synthetic",7,"0000"
"0010",94,"synthetic",7,"0000"
"0011",76,"synthetic",7,"0000"
"0100",74,"synthetic",7,"0000"
"0101",77,"synthetic",7,"0000"
"0110",77,"synthetic",7,"0000"
"0111",63,"synthetic",7,"0000"
"1000",49,"synthetic",7,"0000"
"1001",61,"synthetic",7,"0000"
"1010",50,"synthetic",7,"0000"
"1011",67,"synthetic",7,"0000"
"1100",88,"synthetic",7,"0000"
"1101",46,"synthetic",7,"0000"
"1110",35,"synthetic",7,"0000"
"1111",11,"synthetic",7,"0000"
"0000",70,"original",7,"0000"
"0001",60,"original",7,"0000"
"0010",79,"original",7,"0000"
"0011",62,"original",7,"0000"
"0100",68,"original",7,"0000"
"0101",64,"original",7,"0000"
"0110",60,"original",7,"0000"
"0111",75,"original",7,"0000"
"1000",74,"original",7,"0000"
"1001",63,"original",7,"0000"
"1010",54,"original",7,"0000"
"1011",69,"original",7,"0000"
"1100",77,"original",7,"0000"
"1101",59,"original",7,"0000"
"1110",66,"original",7,"0000"
"0000",69,"synthetic",7,"1000"
"0001",59,"synthetic",7,"1000"
"0010",80,"synthetic",7,"1000"
"0011",59,"synthetic",7,"1000"
"0100",66,"synthetic",7,"1000"
"0101",71,"synthetic",7,"1000"
"0110",77,"synthetic",7,"1000"
"0111",65,"synthetic",7,"1000"
"1000",60,"synthetic",7,"1000"
"1001",65,"synthetic",7,"1000"
"1010",65,"synthetic",7,"1000"
"1011",74,"synthetic",7,"1000"
"1100",101,"synthetic",7,"1000"
"1101",32,"synthetic",7,"1000"
"1110",37,"synthetic",7,"1000"
"1111",20,"synthetic",7,"1000"
"0000",69,"original",7,"1000"
"0001",60,"original",7,"1000"
"0010",79,"original",7,"1000"
"0011",62,"original",7,"1000"
"0100",68,"original",7,"1000"
"0101",64,"original",7,"1000"
"0110",60,"original",7,"1000"
"0111",75,"original",7,"1000"
"1000",75,"original",7,"1000"
"1001",63,"original",7,"1000"
"1010",54,"original",7,"1000"
"1011",69,"original",7,"1000"
"1100",77,"original",7,"1000"
"1101",59,"original",7,"1000"
"1110",66,"original",7,"1000"
"0000",72,"synthetic",7,"0100"
"0001",45,"synthetic",7,"0100"
"0010",70,"synthetic",7,"0100"
"0011",66,"synthetic",7,"0100"
"0100",87,"synthetic",7,"0100"
"0101",56,"synthetic",7,"0100"
"0110",76,"synthetic",7,"0100"
"0111",75,"synthetic",7,"0100"
"1000",74,"synthetic",7,"0100"
"1001",66,"synthetic",7,"0100"
"1010",60,"synthetic",7,"0100"
"1011",52,"synthetic",7,"0100"
"1100",110,"synthetic",7,"0100"
"1101",35,"synthetic",7,"0100"
"1110",39,"synthetic",7,"0100"
"1111",17,"synthetic",7,"0100"
"0000",69,"original",7,"0100"
"0001",60,"original",7,"0100"
"0010",79,"original",7,"0100"
"0011",62,"original",7,"0100"
"0100",69,"original",7,"0100"
"0101",64,"original",7,"0100"
"0110",60,"original",7,"0100"
"0111",75,"original",7,"0100"
"1000",74,"original",7,"0100"
"1001",63,"original",7,"0100"
"1010",54,"original",7,"0100"
"1011",69,"original",7,"0100"
"1100",77,"original",7,"0100"
"1101",59,"original",7,"0100"
"1110",66,"original",7,"0100"
"0000",55,"synthetic",7,"1100"
"0001",52,"synthetic",7,"1100"
"0010",79,"synthetic",7,"1100"
"0011",57,"synthetic",7,"1100"
"0100",56,"synthetic",7,"1100"
"0101",74,"synthetic",7,"1100"
"0110",57,"synthetic",7,"1100"
"0111",79,"synthetic",7,"1100"
"1000",73,"synthetic",7,"1100"
"1001",62,"synthetic",7,"1100"
"1010",49,"synthetic",7,"1100"
"1011",76,"synthetic",7,"1100"
"1100",106,"synthetic",7,"1100"
"1101",57,"synthetic",7,"1100"
"1110",50,"synthetic",7,"1100"
"1111",18,"synthetic",7,"1100"
"0000",69,"original",7,"1100"
"0001",60,"original",7,"1100"
"0010",79,"original",7,"1100"
"0011",62,"original",7,"1100"
"0100",68,"original",7,"1100"
"0101",64,"original",7,"1100"
"0110",60,"original",7,"1100"
"0111",75,"original",7,"1100"
"1000",74,"original",7,"1100"
"1001",63,"original",7,"1100"
"1010",54,"original",7,"1100"
"1011",69,"original",7,"1100"
"1100",78,"original",7,"1100"
"1101",59,"original",7,"1100"
"1110",66,"original",7,"1100"
"0000",62,"synthetic",7,"0010"
"0001",58,"synthetic",7,"0010"
"0010",79,"synthetic",7,"0010"
"0011",63,"synthetic",7,"0010"
"0100",72,"synthetic",7,"0010"
"0101",71,"synthetic",7,"0010"
"0110",54,"synthetic",7,"0010"
"0111",73,"synthetic",7,"0010"
"1000",65,"synthetic",7,"0010"
"1001",58,"synthetic",7,"0010"
"1010",61,"synthetic",7,"0010"
"1011",75,"synthetic",7,"0010"
"1100",109,"synthetic",7,"0010"
"1101",42,"synthetic",7,"0010"
"1110",46,"synthetic",7,"0010"
"1111",12,"synthetic",7,"0010"
"0000",69,"original",7,"0010"
"0001",60,"original",7,"0010"
"0010",80,"original",7,"0010"
"0011",62,"original",7,"0010"
"0100",68,"original",7,"0010"
"0101",64,"original",7,"0010"
"0110",60,"original",7,"0010"
"0111",75,"original",7,"0010"
"1000",74,"original",7,"0010"
"1001",63,"original",7,"0010"
"1010",54,"original",7,"0010"
"1011",69,"original",7,"0010"
"1100",77,"original",7,"0010"
"1101",59,"original",7,"0010"
"1110",66,"original",7,"0010"
"0000",59,"synthetic",7,"1010"
"0001",69,"synthetic",7,"1010"
"0010",93,"synthetic",7,"1010"
"0011",67,"synthetic",7,"1010"
"0100",64,"synthetic",7,"1010"
"0101",70,"synthetic",7,"1010"
"0110",54,"synthetic",7,"1010"
"0111",71,"synthetic",7,"1010"
"1000",79,"synthetic",7,"1010"
"1001",63,"synthetic",7,"1010"
"1010",49,"synthetic",7,"1010"
"1011",72,"synthetic",7,"1010"
"1100",85,"synthetic",7,"1010"
"1101",46,"synthetic",7,"1010"
"1110",38,"synthetic",7,"1010"
"1111",21,"synthetic",7,"1010"
"0000",69,"original",7,"1010"
"0001",60,"original",7,"1010"
"0010",79,"original",7,"1010"
"0011",62,"original",7,"1010"
"0100",68,"original",7,"1010"
"0101",64,"original",7,"1010"
"0110",60,"original",7,"1010"
"0111",75,"original",7,"1010"
"1000",74,"original",7,"1010"
"1001",63,"original",7,"1010"
"1010",55,"original",7,"1010"
"1011",69,"original",7,"1010"
"1100",77,"original",7,"1010"
"1101",59,"original",7,"1010"
"1110",66,"original",7,"1010"
"0000",73,"synthetic",7,"0110"
"0001",49,"synthetic",7,"0110"
"0010",83,"synthetic",7,"0110"
"0011",58,"synthetic",7,"0110"
"0100",66,"synthetic",7,"0110"
"0101",61,"synthetic",7,"0110"
"0110",60,"synthetic",7,"0110"
"0111",79,"synthetic",7,"0110"
"1000",81,"synthetic",7,"0110"
"1001",88,"synthetic",7,"0110"
"1010",58,"synthetic",7,"0110"
"1011",62,"synthetic",7,"0110"
"1100",91,"synthetic",7,"0110"
"1101",27,"synthetic",7,"0110"
"1110",39,"synthetic",7,"0110"
