sex,age,income,edu
MALE,73,1072.0,PRIMARY/NO EDUCATION
FEMALE,71,128.0,SECONDARY
FEMALE,53,1693.0,SECONDARY
MALE,32,1528.0,PRIMARY/NO EDUCATION
FEMALE,45,,POST-SECONDARY OR HIGHER
MALE,50,,POST-SECONDARY OR HIGHER
FEMALE,54,1481.0,POST-SECONDARY OR HIGHER
FEMALE,65,1620.0,VOCATIONAL/GRAMMAR
MALE,27,1775.0,VOCATIONAL/GRAMMAR
FEMALE,56,589.0,SECONDARY
FEMALE,64,1190.0,VOCATIONAL/GRAMMAR
MALE,37,42.0,VOCATIONAL/GRAMMAR
MALE,50,,PRIMARY/NO EDUCATION
MALE,83,1192.0,PRIMARY/NO EDUCATION
MALE,58,2407.0,POST-SECONDARY OR HIGHER
FEMALE,67,119.0,POST-SECONDARY OR HIGHER
FEMALE,63,1616.0,SECONDARY
FEMALE,70,-8.0,PRIMARY/NO EDUCATION
MALE,48,2274.0,VOCATIONAL/GRAMMAR
FEMALE,57,2240.0,SECONDARY
MALE,55,4127.0,PRIMARY/NO EDUCATION
MALE,54,1454.0,VOCATIONAL/GRAMMAR
MALE,55,1380.0,PRIMARY/NO EDUCATION
FEMALE,77,3374.0,SECONDARY
FEMALE,88,1680.0,SECONDARY
MALE,69,1934.0,PRIMARY/NO EDUCATION
FEMALE,69,1517.0,SECONDARY
FEMALE,77,1544.0,POST-SECONDARY OR HIGHER
FEMALE,33,284.0,POST-SECONDARY OR HIGHER
MALE,31,1368.0,SECONDARY
FEMALE,49,190.0,VOCATIONAL/GRAMMAR
FEMALE,60,244.0,POST-SECONDARY OR HIGHER
MALE,63,1571.0,SECONDARY
FEMALE,44,5448.0,SECONDARY
MALE,69,1585.0,VOCATIONAL/GRAMMAR
MALE,77,809.0,POST-SECONDARY OR HIGHER
FEMALE,55,2126.0,SECONDARY
MALE,54,4305.0,SECONDARY
FEMALE,27,250.0,PRIMARY/NO EDUCATION
FEMALE,91,274.0,SECONDARY
FEMALE,69,2301.0,SECONDARY
MALE,73,8193.0,VOCATIONAL/GRAMMAR
FEMALE,61,1314.0,POST-SECONDARY OR HIGHER
FEMALE,41,1570.0,SECONDARY
MALE,78,617.0,POST-SECONDARY OR HIGHER
FEMALE,26,1186.0,POST-SECONDARY OR HIGHER
FEMALE,24,1555.0,VOCATIONAL/GRAMMAR
FEMALE,67,,VOCATIONAL/GRAMMAR
FEMALE,68,1614.0,SECONDARY
FEMALE,77,-0.0,PRIMARY/NO EDUCATION
MALE,33,80.0,SECONDARY
FEMALE,74,2439.0,VOCATIONAL/GRAMMAR
MALE,76,161.0,SECONDARY
FEMALE,77,1376.0,SECONDARY
FEMALE,90,2494.0,VOCATIONAL/GRAMMAR
FEMALE,51,1415.0,POST-SECONDARY OR HIGHER
MALE,47,1635.0,POST-SECONDARY OR HIGHER
FEMALE,49,2072.0,SECONDARY
MALE,31,,SECONDARY
MALE,43,661.0,PRIMARY/NO EDUCATION
MALE,62,4083.0,PRIMARY/NO EDUCATION
FEMALE,65,4020.0,PRIMARY/NO EDUCATION
FEMALE,31,2100.0,POST-SECONDARY OR HIGHER
MALE,52,235.0,SECONDARY
FEMALE,87,3735.0,VOCATIONAL/GRAMMAR
FEMALE,28,,POST-SECONDARY OR HIGHER
FEMALE,18,2185.0,PRIMARY/NO EDUCATION
FEMALE,34,4082.0,POST-SECONDARY OR HIGHER
MALE,60,1100.0,VOCATIONAL/GRAMMAR
MALE,71,3402.0,SECONDARY
MALE,53,1275.0,SECONDARY
FEMALE,63,1204.0,SECONDARY
FEMALE,68,1502.0,VOCATIONAL/GRAMMAR
FEMALE,64,11.0,SECONDARY
MALE,53,,POST-SECONDARY OR HIGHER
FEMALE,65,2012.0,SECONDARY
FEMALE,49,1818.0,VOCATIONAL/GRAMMAR
FEMALE,73,1637.0,
FEMALE,77,,POST-SECONDARY OR HIGHER
FEMALE,47,1490.0,VOCATIONAL/GRAMMAR
FEMALE,58,1427.0,POST-SECONDARY OR HIGHER
FEMALE,64,247.0,VOCATIONAL/GRAMMAR
MALE,73,1487.0,
MALE,42,987.0,PRIMARY/NO EDUCATION
MALE,91,1630.0,SECONDARY
MALE,68,2562.0,VOCATIONAL/GRAMMAR
FEMALE,64,1618.0,VOCATIONAL/GRAMMAR
MALE,30,,SECONDARY
FEMALE,40,1437.0,SECONDARY
FEMALE,33,1622.0,POST-SECONDARY OR HIGHER
FEMALE,93,2376.0,SECONDARY
MALE,91,1388.0,SECONDARY
MALE,97,207.0,POST-SECONDARY OR HIGHER
FEMALE,93,1534.0,VOCATIONAL/GRAMMAR
FEMALE,89,151.0,POST-SECONDARY OR HIGHER
MALE,62,3001.0,POST-SECONDARY OR HIGHER
MALE,50,119.0,VOCATIONAL/GRAMMAR
FEMALE,50,2087.0,POST-SECONDARY OR HIGHER
FEMALE,85,31.0,VOCATIONAL/GRAMMAR
FEMALE,60,1482.0,POST-SECONDARY OR HIGHER
MALE,52,193.0,POST-SECONDARY OR HIGHER
MALE,83,1623.0,SECONDARY
FEMALE,93,1224.0,VOCATIONAL/GRAMMAR
FEMALE,70,2479.0,SECONDARY
MALE,26,1681.0,SECONDARY
FEMALE,97,1473.0,POST-SECONDARY OR HIGHER
MALE,73,2082.0,SECONDARY
MALE,29,2152.0,SECONDARY
FEMALE,83,1806.0,VOCATIONAL/GRAMMAR
FEMALE,69,2088.0,POST-SECONDARY OR HIGHER
FEMALE,90,2060.0,SECONDARY
FEMALE,92,1988.0,PRIMARY/NO EDUCATION
FEMALE,58,2556.0,VOCATIONAL/GRAMMAR
FEMALE,97,3012.0,
MALE,67,1556.0,PRIMARY/NO EDUCATION
FEMALE,68,1634.0,
MALE,38,1208.0,PRIMARY/NO EDUCATION
MALE,35,216.0,SECONDARY
FEMALE,52,,VOCATIONAL/GRAMMAR
MALE,95,163.0,VOCATIONAL/GRAMMAR
MALE,77,2044.0,VOCATIONAL/GRAMMAR
FEMALE,26,3324.0,VOCATIONAL/GRAMMAR
FEMALE,40,1224.0,POST-SECONDARY OR HIGHER
MALE,47,135.0,VOCATIONAL/GRAMMAR
FEMALE,65,3879.0,POST-SECONDARY OR HIGHER
FEMALE,61,,PRIMARY/NO EDUCATION
FEMALE,31,117.0,VOCATIONAL/GRAMMAR
FEMALE,32,,POST-SECONDARY OR HIGHER
FEMALE,27,108.0,SECONDARY
FEMALE,22,141.0,SECONDARY
FEMALE,19,1473.0,SECONDARY
FEMALE,47,40.0,PRIMARY/NO EDUCATION
MALE,77,1574.0,SECONDARY
MALE,52,,VOCATIONAL/GRAMMAR
MALE,27,2474.0,PRIMARY/NO EDUCATION
FEMALE,69,675.0,VOCATIONAL/GRAMMAR
MALE,59,2417.0,PRIMARY/NO EDUCATION
MALE,97,1934.0,POST-SECONDARY OR HIGHER
FEMALE,41,2094.0,PRIMARY/NO EDUCATION
FEMALE,96,,VOCATIONAL/GRAMMAR
FEMALE,31,472.0,PRIMARY/NO EDUCATION
FEMALE,97,1390.0,VOCATIONAL/GRAMMAR
MALE,56,,VOCATIONAL/GRAMMAR
MALE,38,1384.0,PRIMARY/NO EDUCATION
MALE,70,3610.0,VOCATIONAL/GRAMMAR
FEMALE,53,1501.0,PRIMARY/NO EDUCATION
FEMALE,66,1364.0,SECONDARY
MALE,77,2430.0,VOCATIONAL/GRAMMAR
MALE,97,1693.0,VOCATIONAL/GRAMMAR
MALE,55,1494.0,POST-SECONDARY OR HIGHER
MALE,97,,VOCATIONAL/GRAMMAR
MALE,61,1576.0,SECONDARY
FEMALE,32,794.0,VOCATIONAL/GRAMMAR
FEMALE,69,79.0,SECONDARY
FEMALE,31,1812.0,POST-SECONDARY OR HIGHER
FEMALE,31,297.0,VOCATIONAL/GRAMMAR
FEMALE,52,1269.0,VOCATIONAL/GRAMMAR
FEMALE,33,,PRIMARY/NO EDUCATION
MALE,69,,PRIMARY/NO EDUCATION
FEMALE,67,1449.0,VOCATIONAL/GRAMMAR
FEMALE,82,1656.0,SECONDARY
FEMALE,74,136.0,PRIMARY/NO EDUCATION
MALE,67,1559.0,VOCATIONAL/GRAMMAR
MALE,91,87.0,VOCATIONAL/GRAMMAR
MALE,51,1678.0,SECONDARY
MALE,76,6375.0,PRIMARY/NO EDUCATION
MALE,76,3548.0,POST-SECONDARY OR HIGHER
FEMALE,64,3019.0,POST-SECONDARY OR HIGHER
FEMALE,44,2119.0,VOCATIONAL/GRAMMAR
MALE,56,1581.0,VOCATIONAL/GRAMMAR
MALE,66,,VOCATIONAL/GRAMMAR
MALE,94,4285.0,VOCATIONAL/GRAMMAR
MALE,75,2226.0,POST-SECONDARY OR HIGHER
MALE,94,1640.0,SECONDARY
MALE,45,2148.0,POST-SECONDARY OR HIGHER
FEMALE,70,,VOCATIONAL/GRAMMAR
FEMALE,93,686.0,POST-SECONDARY OR HIGHER
MALE,60,,VOCATIONAL/GRAMMAR
FEMALE,96,,POST-SECONDARY OR HIGHER
MALE,53,,VOCATIONAL/GRAMMAR
MALE,89,1930.0,VOCATIONAL/GRAMMAR
MALE,96,1691.0,VOCATIONAL/GRAMMAR
MALE,78,3288.0,POST-SECONDARY OR HIGHER
MALE,57,1432.0,PRIMARY/NO EDUCATION
FEMALE,72,1394.0,POST-SECONDARY OR HIGHER
FEMALE,97,3660.0,SECONDARY
FEMALE,69,1716.0,POST-SECONDARY OR HIGHER
MALE,70,,SECONDARY
FEMALE,48,1530.0,PRIMARY/NO EDUCATION
MALE,22,1694.0,PRIMARY/NO EDUCATION
MALE,45,8086.0,PRIMARY/NO EDUCATION
MALE,45,2385.0,PRIMARY/NO EDUCATION
FEMALE,47,156.0,VOCATIONAL/GRAMMAR
FEMALE,68,,POST-SECONDARY OR HIGHER
MALE,97,1647.0,VOCATIONAL/GRAMMAR
FEMALE,68,241.0,PRIMARY/NO EDUCATION
FEMALE,50,,VOCATIONAL/GRAMMAR
FEMALE,69,2213.0,PRIMARY/NO EDUCATION
FEMALE,75,1643.0,VOCATIONAL/GRAMMAR
FEMALE,65,1451.0,SECONDARY
MALE,86,106.0,VOCATIONAL/GRAMMAR
MALE,89,1649.0,POST-SECONDARY OR HIGHER
FEMALE,55,1535.0,VOCATIONAL/GRAMMAR
FEMALE,71,3487.0,VOCATIONAL/GRAMMAR
FEMALE,55,60.0,POST-SECONDARY OR HIGHER
FEMALE,32,700.0,SECONDARY
FEMALE,27,1643.0,SECONDARY
FEMALE,81,1675.0,VOCATIONAL/GRAMMAR
MALE,97,948.0,POST-SECONDARY OR HIGHER
MALE,71,2767.0,POST-SECONDARY OR HIGHER
MALE,60,1421.0,POST-SECONDARY OR HIGHER
FEMALE,46,1447.0,VOCATIONAL/GRAMMAR
FEMALE,74,,VOCATIONAL/GRAMMAR
FEMALE,87,1220.0,
MALE,72,1330.0,POST-SECONDARY OR HIGHER
FEMALE,60,10.0,POST-SECONDARY OR HIGHER
MALE,42,1352.0,SECONDARY
FEMALE,50,2209.0,SECONDARY
FEMALE,35,1984.0,
MALE,63,6499.0,PRIMARY/NO EDUCATION
FEMALE,57,1604.0,PRIMARY/NO EDUCATION
MALE,54,1629.0,POST-SECONDARY OR HIGHER
FEMALE,44,2397.0,POST-SECONDARY OR HIGHER
FEMALE,49,1450.0,SECONDARY
MALE,81,2382.0,SECONDARY
FEMALE,26,3734.0,POST-SECONDARY OR HIGHER
MALE,87,,VOCATIONAL/GRAMMAR
FEMALE,73,1372.0,SECONDARY
FEMALE,69,1457.0,PRIMARY/NO EDUCATION
MALE,31,,VOCATIONAL/GRAMMAR
FEMALE,70,,POST-SECONDARY OR HIGHER
MALE,75,109.0,POST-SECONDARY OR HIGHER
MALE,59,2765.0,POST-SECONDARY OR HIGHER
FEMALE,39,25.0,SECONDARY
MALE,76,120.0,VOCATIONAL/GRAMMAR
FEMALE,24,11983.0,SECONDARY
MALE,97,1155.0,VOCATIONAL/GRAMMAR
MALE,56,,POST-SECONDARY OR HIGHER
FEMALE,72,282.0,PRIMARY/NO EDUCATION
MALE,71,2959.0,
MALE,91,1353.0,PRIMARY/NO EDUCATION
MALE,97,1519.0,VOCATIONAL/GRAMMAR
FEMALE,88,1593.0,VOCATIONAL/GRAMMAR
FEMALE,73,2041.0,SECONDARY
MALE,74,1637.0,VOCATIONAL/GRAMMAR
MALE,68,,SECONDARY
MALE,67,2435.0,PRIMARY/NO EDUCATION
MALE,74,242.0,POST-SECONDARY OR HIGHER
FEMALE,63,2091.0,VOCATIONAL/GRAMMAR
FEMALE,63,,SECONDARY
MALE,22,73.0,SECONDARY
MALE,56,2104.0,VOCATIONAL/GRAMMAR
MALE,52,,VOCATIONAL/GRAMMAR
MALE,38,264.0,PRIMARY/NO EDUCATION
FEMALE,65,,VOCATIONAL/GRAMMAR
MALE,70,1059.0,POST-SECONDARY OR HIGHER
FEMALE,35,3761.0,PRIMARY/NO EDUCATION
MALE,64,3042.0,VOCATIONAL/GRAMMAR
MALE,66,,SECONDARY
FEMALE,21,,PRIMARY/NO EDUCATION
FEMALE,54,138.0,VOCATIONAL/GRAMMAR
FEMALE,64,993.0,SECONDARY
FEMALE,30,,VOCATIONAL/GRAMMAR
FEMALE,80,1458.0,PRIMARY/NO EDUCATION
FEMALE,22,1199.0,SECONDARY
FEMALE,47,1643.0,VOCATIONAL/GRAMMAR
FEMALE,49,1554.0,SECONDARY
FEMALE,45,1565.0,PRIMARY/NO EDUCATION
FEMALE,49,1551.0,VOCATIONAL/GRAMMAR
FEMALE,54,,POST-SECONDARY OR HIGHER
MALE,66,1474.0,PRIMARY/NO EDUCATION
MALE,32,1540.0,
MALE,86,1994.0,
FEMALE,62,1001.0,PRIMARY/NO EDUCATION
FEMALE,69,278.0,POST-SECONDARY OR HIGHER
FEMALE,63,2385.0,SECONDARY
FEMALE,84,1521.0,
FEMALE,97,,VOCATIONAL/GRAMMAR
MALE,78,3669.0,VOCATIONAL/GRAMMAR
FEMALE,48,,SECONDARY
MALE,54,,POST-SECONDARY OR HIGHER
FEMALE,48,1405.0,POST-SECONDARY OR HIGHER
FEMALE,72,1545.0,SECONDARY
FEMALE,72,2168.0,POST-SECONDARY OR HIGHER
MALE,95,3024.0,SECONDARY
FEMALE,54,5895.0,
MALE,69,44.0,VOCATIONAL/GRAMMAR
FEMALE,66,3829.0,VOCATIONAL/GRAMMAR
MALE,89,1648.0,SECONDARY
MALE,79,1594.0,SECONDARY
MALE,72,1545.0,VOCATIONAL/GRAMMAR
FEMALE,78,485.0,VOCATIONAL/GRAMMAR
FEMALE,59,1.0,PRIMARY/NO EDUCATION
FEMALE,85,1036.0,VOCATIONAL/GRAMMAR
FEMALE,49,1810.0,POST-SECONDARY OR HIGHER
FEMALE,54,1584.0,SECONDARY
MALE,49,1227.0,PRIMARY/NO EDUCATION
MALE,37,,VOCATIONAL/GRAMMAR
MALE,68,-8.0,PRIMARY/NO EDUCATION
MALE,94,2602.0,POST-SECONDARY OR HIGHER
MALE,54,1486.0,
MALE,33,1491.0,VOCATIONAL/GRAMMAR
MALE,47,,PRIMARY/NO EDUCATION
FEMALE,73,1766.0,VOCATIONAL/GRAMMAR
FEMALE,59,,PRIMARY/NO EDUCATION
FEMALE,39,97.0,VOCATIONAL/GRAMMAR
MALE,50,1586.0,POST-SECONDARY OR HIGHER
MALE,50,,SECONDARY
MALE,97,971.0,PRIMARY/NO EDUCATION
MALE,33,,SECONDARY
FEMALE,78,,POST-SECONDARY OR HIGHER
FEMALE,55,,SECONDARY
FEMALE,34,1427.0,VOCATIONAL/GRAMMAR
MALE,64,,SECONDARY
MALE,71,,PRIMARY/NO EDUCATION
FEMALE,61,1462.0,VOCATIONAL/GRAMMAR
MALE,51,864.0,PRIMARY/NO EDUCATION
FEMALE,67,674.0,POST-SECONDARY OR HIGHER
MALE,69,2400.0,PRIMARY/NO EDUCATION
FEMALE,73,134.0,VOCATIONAL/GRAMMAR
FEMALE,54,1616.0,VOCATIONAL/GRAMMAR
MALE,70,1439.0,SECONDARY
MALE,97,4020.0,POST-SECONDARY OR HIGHER
MALE,48,,VOCATIONAL/GRAMMAR
FEMALE,45,1573.0,PRIMARY/NO EDUCATION
FEMALE,61,1482.0,VOCATIONAL/GRAMMAR
MALE,38,5844.0,POST-SECONDARY OR HIGHER
FEMALE,62,1481.0,POST-SECONDARY OR HIGHER
MALE,97,3277.0,VOCATIONAL/GRAMMAR
MALE,61,192.0,POST-SECONDARY OR HIGHER
MALE,30,1457.0,VOCATIONAL/GRAMMAR
MALE,29,134.0,VOCATIONAL/GRAMMAR
MALE,71,1620.0,VOCATIONAL/GRAMMAR
FEMALE,65,18.0,SECONDARY
MALE,75,141.0,POST-SECONDARY OR HIGHER
MALE,33,1519.0,PRIMARY/NO EDUCATION
FEMALE,48,,PRIMARY/NO EDUCATION
FEMALE,69,1573.0,VOCATIONAL/GRAMMAR
FEMALE,64,1560.0,PRIMARY/NO EDUCATION
FEMALE,75,,VOCATIONAL/GRAMMAR
FEMALE,89,1604.0,PRIMARY/NO EDUCATION
FEMALE,23,2212.0,PRIMARY/NO EDUCATION
MALE,60,4209.0,VOCATIONAL/GRAMMAR
FEMALE,67,1506.0,SECONDARY
FEMALE,84,3102.0,SECONDARY
MALE,93,1656.0,SECONDARY
FEMALE,35,1519.0,POST-SECONDARY OR HIGHER
MALE,73,1441.0,SECONDARY
FEMALE,97,715.0,SECONDARY
FEMALE,97,886.0,VOCATIONAL/GRAMMAR
FEMALE,50,1543.0,POST-SECONDARY OR HIGHER
FEMALE,79,1496.0,
MALE,68,,VOCATIONAL/GRAMMAR
FEMALE,40,1448.0,VOCATIONAL/GRAMMAR
MALE,40,1306.0,POST-SECONDARY OR HIGHER
MALE,24,1044.0,VOCATIONAL/GRAMMAR
MALE,95,1580.0,VOCATIONAL/GRAMMAR
MALE,68,2202.0,VOCATIONAL/GRAMMAR
FEMALE,56,,SECONDARY
MALE,82,1534.0,VOCATIONAL/GRAMMAR
FEMALE,75,2957.0,VOCATIONAL/GRAMMAR
MALE,76,1100.0,PRIMARY/NO EDUCATION
FEMALE,43,1550.0,PRIMARY/NO EDUCATION
FEMALE,63,1524.0,SECONDARY
FEMALE,40,1154.0,SECONDARY
MALE,97,2633.0,PRIMARY/NO EDUCATION
MALE,27,1688.0,POST-SECONDARY OR HIGHER
MALE,61,1321.0,POST-SECONDARY OR HIGHER
MALE,55,,VOCATIONAL/GRAMMAR
MALE,88,250.0,SECONDARY
FEMALE,39,1359.0,POST-SECONDARY OR HIGHER
MALE,67,,SECONDARY
MALE,60,1400.0,PRIMARY/NO EDUCATION
FEMALE,76,1475.0,VOCATIONAL/GRAMMAR
FEMALE,86,1128.0,
FEMALE,71,165.0,SECONDARY
MALE,61,-8.0,
MALE,79,1517.0,VOCATIONAL/GRAMMAR
FEMALE,55,1513.0,SECONDARY
MALE,43,2009.0,PRIMARY/NO EDUCATION
FEMALE,51,2398.0,PRIMARY/NO EDUCATION
FEMALE,45,1559.0,VOCATIONAL/GRAMMAR
FEMALE,77,3475.0,VOCATIONAL/GRAMMAR
MALE,45,,
FEMALE,77,,POST-SECONDARY OR HIGHER
FEMALE,87,1567.0,VOCATIONAL/GRAMMAR
MALE,72,3808.0,PRIMARY/NO EDUCATION
MALE,75,1653.0,SECONDARY
FEMALE,24,,POST-SECONDARY OR HIGHER
MALE,91,,POST-SECONDARY OR HIGHER
FEMALE,70,1542.0,PRIMARY/NO EDUCATION
FEMALE,74,176.0,POST-SECONDARY OR HIGHER
MALE,32,3351.0,PRIMARY/NO EDUCATION
FEMALE,24,1225.0,PRIMARY/NO EDUCATION
MALE,52,202.0,POST-SECONDARY OR HIGHER
MALE,74,109.0,PRIMARY/NO EDUCATION
MALE,76,162.0,VOCATIONAL/GRAMMAR
MALE,89,1688.0,PRIMARY/NO EDUCATION
MALE,97,2145.0,SECONDARY
MALE,97,1574.0,VOCATIONAL/GRAMMAR
FEMALE,77,1644.0,VOCATIONAL/GRAMMAR
FEMALE,91,1630.0,VOCATIONAL/GRAMMAR
FEMALE,24,1406.0,POST-SECONDARY OR HIGHER
FEMALE,52,80.0,SECONDARY
MALE,50,,POST-SECONDARY OR HIGHER
FEMALE,72,11396.0,POST-SECONDARY OR HIGHER
FEMALE,46,1597.0,VOCATIONAL/GRAMMAR
FEMALE,29,1667.0,VOCATIONAL/GRAMMAR
FEMALE,32,1587.0,POST-SECONDARY OR HIGHER
MALE,70,1641.0,VOCATIONAL/GRAMMAR
FEMALE,42,,SECONDARY
MALE,51,1443.0,
MALE,86,1443.0,VOCATIONAL/GRAMMAR
FEMALE,42,1743.0,
FEMALE,97,1393.0,PRIMARY/NO EDUCATION
MALE,68,1686.0,VOCATIONAL/GRAMMAR
MALE,47,1471.0,PRIMARY/NO EDUCATION
FEMALE,44,175.0,SECONDARY
FEMALE,49,113.0,SECONDARY
FEMALE,65,1904.0,POST-SECONDARY OR HIGHER
FEMALE,75,4285.0,VOCATIONAL/GRAMMAR
FEMALE,56,48.0,VOCATIONAL/GRAMMAR
FEMALE,68,2865.0,PRIMARY/NO EDUCATION
FEMALE,94,1728.0,SECONDARY
MALE,72,1924.0,VOCATIONAL/GRAMMAR
MALE,21,1616.0,VOCATIONAL/GRAMMAR
FEMALE,70,3633.0,PRIMARY/NO EDUCATION
FEMALE,32,159.0,VOCATIONAL/GRAMMAR
MALE,58,1713.0,PRIMARY/NO EDUCATION
FEMALE,75,,PRIMARY/NO EDUCATION
FEMALE,56,83.0,VOCATIONAL/GRAMMAR
MALE,51,169.0,VOCATIONAL/GRAMMAR
FEMALE,60,3200.0,POST-SECONDARY OR HIGHER
MALE,59,187.0,PRIMARY/NO EDUCATION
FEMALE,58,1471.0,SECONDARY
FEMALE,58,102.0,POST-SECONDARY OR HIGHER
MALE,59,1634.0,PRIMARY/NO EDUCATION
FEMALE,56,975.0,PRIMARY/NO EDUCATION
FEMALE,24,1524.0,POST-SECONDARY OR HIGHER
FEMALE,47,232.0,SECONDARY
FEMALE,60,86.0,PRIMARY/NO EDUCATION
FEMALE,43,1789.0,VOCATIONAL/GRAMMAR
MALE,62,1834.0,SECONDARY
FEMALE,68,1320.0,SECONDARY
MALE,29,1607.0,VOCATIONAL/GRAMMAR
FEMALE,78,-8.0,POST-SECONDARY OR HIGHER
FEMALE,45,8.0,PRIMARY/NO EDUCATION
MALE,52,1651.0,VOCATIONAL/GRAMMAR
FEMALE,36,1917.0,PRIMARY/NO EDUCATION
FEMALE,39,,VOCATIONAL/GRAMMAR
FEMALE,69,1632.0,PRIMARY/NO EDUCATION
FEMALE,97,,VOCATIONAL/GRAMMAR
FEMALE,97,1591.0,VOCATIONAL/GRAMMAR
MALE,86,1639.0,VOCATIONAL/GRAMMAR
FEMALE,25,203.0,VOCATIONAL/GRAMMAR
MALE,51,1544.0,SECONDARY
MALE,61,-8.0,POST-SECONDARY OR HIGHER
FEMALE,67,146.0,POST-SECONDARY OR HIGHER
MALE,77,4141.0,SECONDARY
FEMALE,63,,SECONDARY
MALE,51,5717.0,PRIMARY/NO EDUCATION
MALE,83,1477.0,PRIMARY/NO EDUCATION
MALE,32,2234.0,SECONDARY
FEMALE,55,1504.0,PRIMARY/NO EDUCATION
FEMALE,76,6993.0,POST-SECONDARY OR HIGHER
FEMALE,53,1610.0,PRIMARY/NO EDUCATION
FEMALE,71,1635.0,SECONDARY
MALE,35,1372.0,PRIMARY/NO EDUCATION
FEMALE,64,-8.0,PRIMARY/NO EDUCATION
MALE,45,189.0,PRIMARY/NO EDUCATION
FEMALE,51,142.0,SECONDARY
FEMALE,73,12.0,SECONDARY
FEMALE,32,1451.0,VOCATIONAL/GRAMMAR
FEMALE,46,182.0,SECONDARY
FEMALE,85,3421.0,
FEMALE,68,1577.0,SECONDARY
FEMALE,45,1468.0,PRIMARY/NO EDUCATION
FEMALE,37,2244.0,SECONDARY
MALE,24,1886.0,PRIMARY/NO EDUCATION
FEMALE,57,69.0,PRIMARY/NO EDUCATION
FEMALE,87,,PRIMARY/NO EDUCATION
MALE,83,199.0,SECONDARY
FEMALE,55,1834.0,PRIMARY/NO EDUCATION
FEMALE,73,1607.0,VOCATIONAL/GRAMMAR
MALE,27,1643.0,SECONDARY
FEMALE,69,2151.0,VOCATIONAL/GRAMMAR
FEMALE,51,,SECONDARY
FEMALE,53,2338.0,VOCATIONAL/GRAMMAR
MALE,74,1212.0,SECONDARY
FEMALE,65,2306.0,SECONDARY
MALE,79,2773.0,POST-SECONDARY OR HIGHER
MALE,68,1200.0,SECONDARY
FEMALE,74,273.0,PRIMARY/NO EDUCATION
MALE,42,1433.0,VOCATIONAL/GRAMMAR
FEMALE,58,1617.0,POST-SECONDARY OR HIGHER
FEMALE,42,2163.0,VOCATIONAL/GRAMMAR
FEMALE,71,3334.0,POST-SECONDARY OR HIGHER
MALE,86,894.0,PRIMARY/NO EDUCATION
MALE,33,1628.0,VOCATIONAL/GRAMMAR
FEMALE,38,653.0,POST-SECONDARY OR HIGHER
FEMALE,32,1614.0,PRIMARY/NO EDUCATION
MALE,95,5023.0,SECONDARY
MALE,44,1488.0,SECONDARY
MALE,68,1802.0,VOCATIONAL/GRAMMAR
MALE,91,1516.0,POST-SECONDARY OR HIGHER
MALE,68,3201.0,POST-SECONDARY OR HIGHER
FEMALE,82,,PRIMARY/NO EDUCATION
FEMALE,25,2465.0,PRIMARY/NO EDUCATION
MALE,76,1221.0,VOCATIONAL/GRAMMAR
MALE,41,1620.0,VOCATIONAL/GRAMMAR
MALE,57,1454.0,VOCATIONAL/GRAMMAR
FEMALE,56,1717.0,VOCATIONAL/GRAMMAR
FEMALE,54,1425.0,SECONDARY
FEMALE,97,401.0,
FEMALE,20,131.0,PRIMARY/NO EDUCATION
FEMALE,69,1542.0,VOCATIONAL/GRAMMAR
FEMALE,69,1208.0,PRIMARY/NO EDUCATION
FEMALE,90,88.0,POST-SECONDARY OR HIGHER
MALE,37,1194.0,
MALE,23,2323.0,PRIMARY/NO EDUCATION
FEMALE,79,192.0,VOCATIONAL/GRAMMAR
MALE,97,118.0,SECONDARY
FEMALE,50,1543.0,PRIMARY/NO EDUCATION
MALE,33,77.0,PRIMARY/NO EDUCATION
FEMALE,54,2265.0,POST-SECONDARY OR HIGHER
FEMALE,32,1965.0,VOCATIONAL/GRAMMAR
FEMALE,96,223.0,SECONDARY
FEMALE,28,121.0,VOCATIONAL/GRAMMAR
FEMALE,31,1854.0,POST-SECONDARY OR HIGHER
FEMALE,95,1838.0,POST-SECONDARY OR HIGHER
FEMALE,39,1581.0,VOCATIONAL/GRAMMAR
FEMALE,51,1870.0,VOCATIONAL/GRAMMAR
MALE,45,122.0,VOCATIONAL/GRAMMAR
FEMALE,62,2065.0,PRIMARY/NO EDUCATION
MALE,52,208.0,PRIMARY/NO EDUCATION
FEMALE,97,-8.0,POST-SECONDARY OR HIGHER
FEMALE,53,,POST-SECONDARY OR HIGHER
FEMALE,74,,POST-SECONDARY OR HIGHER
MALE,97,1642.0,SECONDARY
FEMALE,54,1599.0,PRIMARY/NO EDUCATION
MALE,39,,SECONDARY
FEMALE,43,,PRIMARY/NO EDUCATION
MALE,71,,VOCATIONAL/GRAMMAR
FEMALE,76,1403.0,VOCATIONAL/GRAMMAR
MALE,54,1185.0,POST-SECONDARY OR HIGHER
FEMALE,79,1937.0,VOCATIONAL/GRAMMAR
FEMALE,64,1755.0,PRIMARY/NO EDUCATION
MALE,35,269.0,PRIMARY/NO EDUCATION
FEMALE,97,3105.0,POST-SECONDARY OR HIGHER
MALE,66,41.0,SECONDARY
FEMALE,25,1599.0,POST-SECONDARY OR HIGHER
FEMALE,77,1523.0,POST-SECONDARY OR HIGHER
MALE,94,1416.0,SECONDARY
FEMALE,79,1723.0,POST-SECONDARY OR HIGHER
MALE,90,241.0,SECONDARY
