"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","eduspec"
"FEMALE",83,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,250,"WIDOWED",12,1944,6,2003,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",8,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,54,"YU","KF","law"
"FEMALE",66,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,5000,"MARRIED",6,1984,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,90,"PU","OL","law"
"MALE",34,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,6400,"MARRIED",5,2006,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",15,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,92,"YU","PU","law"
"MALE",57,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,4000,"MARRIED",9,1981,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",178,105,"WM","KZ","law"
"MALE",26,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",5,1500,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",172,60,"WQ","TS","law"
"FEMALE",51,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"DIVORCED",4,1982,6,2006,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,70,"KF","YU","law"
"MALE",46,"RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",12,1988,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",185,80,"GV","PS","law"
"MALE",35,"RURAL AREAS","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2700,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,105,"KF","WO","law"
"MALE",28,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,3650,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,70,"WQ","UH","law"
"FEMALE",34,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,6000,"MARRIED",12,2001,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"ACTIVE",164,56,"CL","KP","law"
"FEMALE",28,"URBAN BELOW 20,000","Malopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",157,67,"KT","IL","law"
"FEMALE",65,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",12,1972,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",166,71,"OL","AT","law"
"MALE",25,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","UNEMPLOYED",0,500,"SINGLE",NA,NA,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,75,"KP","OL","law"
"MALE",36,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",6,2002,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,80,"UV","YU","law"
"MALE",64,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,4650,"MARRIED",7,1970,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,84,"YQ","TP","law"
"FEMALE",44,"URBAN 200,000-500,000","Mazowieckie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,8000,"MARRIED",7,1995,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",4,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",163,60,"YQ","NN","law"
"MALE",26,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",8,3500,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",7,"YES",10,"NO","NO","YES","3","NO",NA,NA,"ACTIVE",177,90,"YQ","KZ","law"
"MALE",27,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,4500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"YES",14,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",186,104,"KP","IL","law"
"MALE",31,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2800,"MARRIED",9,2005,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,71,"KP","KP","law"
"FEMALE",31,"URBAN 200,000-500,000","Mazowieckie","POST-SECONDARY OR HIGHER","UNEMPLOYED",48,NA,"MARRIED",8,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,63,"OL","KZ","law"
"FEMALE",23,"URBAN BELOW 20,000","Podlaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,54,"WM","AT","law"
"FEMALE",81,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1700,"SINGLE",NA,NA,NA,NA,"MIXED",20,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,52,"UV","GV","law"
"MALE",63,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",24,699,"LEGALLY SEPARATED",3,1975,5,2010,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"NONE",169,82,"TA","AR","law"
"MALE",42,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,10000,"MARRIED",11,1992,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",183,100,"EZ","AM","law"
"MALE",66,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,2800,"MARRIED",7,1969,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,78,"YO","CL","law"
"MALE",37,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,11000,"MARRIED",8,1999,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,92,"ZG","PU","law"
"MALE",57,"URBAN BELOW 20,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",4,1982,NA,NA,NA,2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",173,80,"KP","YO","law"
"FEMALE",41,"URBAN 100,000-200,000","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"SINGLE",NA,NA,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",3,"NO","NO","YES","24","YES, TO EU COUNTRY","IT DEPENDS","GERMANY","PASSIVE",165,100,"WA","WQ","law"
"MALE",26,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,6000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",185,85,"UV","PU","journalism and information"
"FEMALE",28,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",24,NA,"MARRIED",8,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,68,"EZ","AM","journalism and information"
"FEMALE",29,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,3000,"MARRIED",7,2002,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",166,56,"YU","OL","journalism and information"
"MALE",26,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",192,90,"PU","AT","journalism and information"
"FEMALE",55,"URBAN 100,000-200,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2300,"MARRIED",8,1978,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",156,89,"GV","TA","healthcare"
"FEMALE",38,"RURAL AREAS","Swietokrzyskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",6,1994,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,70,"AT","UV","healthcare"
"FEMALE",32,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",8,2004,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,58,"GV","EZ","healthcare"
"FEMALE",22,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","PUPIL OR STUDENT",24,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",7,"NO",NA,"NO","NO",NA,NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","ACTIVE",174,54,"YQ","TP","healthcare"
"FEMALE",65,"URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","RETIRED",24,1200,"MARRIED",8,1971,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,60,"LO","KT","healthcare"
"FEMALE",27,"RURAL AREAS","Podkarpackie","SECONDARY","UNEMPLOYED",20,NA,"MARRIED",11,2003,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",25,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,54,"YU","YQ","healthcare"
"FEMALE",23,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",158,45,"AT","YO","healthcare"
"FEMALE",64,"URBAN 20,000-100,000","Pomorskie","SECONDARY","RETIRED",0,1400,"MARRIED",4,1979,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,80,"EZ","CL","healthcare"
"FEMALE",72,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","RETIRED",0,1300,"WIDOWED",8,1993,10,2008,"PLEASED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",22,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,78,"YO","KT","healthcare"
"FEMALE",28,"URBAN 500,000 AND OVER","Dolnoslaskie","SECONDARY","PUPIL OR STUDENT",0,7500,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",155,46,"KT","OL","healthcare"
"FEMALE",31,"URBAN BELOW 20,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",155,50,"TP","WQ","healthcare"
"MALE",43,"URBAN BELOW 20,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1600,"MARRIED",7,1990,NA,NA,"MOSTLY SATISFIED",2,"IT`S DIFFICULT TO TELL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,78,"PS","KF","healthcare"
"FEMALE",50,"URBAN 200,000-500,000","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",9,2006,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",161,55,"TP","GL","healthcare"
"FEMALE",65,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","RETIRED",24,1500,"MARRIED",7,1975,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,77,"IL","TS","healthcare"
"FEMALE",31,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1900,"SINGLE",NA,NA,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"YES, TO NON-EU COUNTRY","IT DEPENDS","OTHER COUNTRIES","ACTIVE",170,50,"OL","UH","healthcare"
"MALE",54,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","SELF-EMPLOYED",0,4500,"MARRIED",6,1984,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,85,"PU","WQ","healthcare"
"FEMALE",69,"URBAN BELOW 20,000","Malopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1800,"WIDOWED",11,1976,11,2005,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,80,"AM","IL","healthcare"
"FEMALE",23,"RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",158,86,"WQ","KZ","healthcare"
"MALE",29,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2800,"MARRIED",8,2010,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,3,"YES",1,"NO",NA,"YES","7","NO",NA,NA,"ACTIVE",182,70,"GV","AT","healthcare"
"FEMALE",52,"RURAL AREAS","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,4800,"WIDOWED",2,1981,8,2009,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,74,"GL","PS","healthcare"
"FEMALE",81,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","RETIRED",NA,1520,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",16,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",172,68,"YQ","KF","healthcare"
"FEMALE",62,"URBAN 100,000-200,000","Zachodnio-pomorskie","SECONDARY","RETIRED",0,1300,"MARRIED",9,1973,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,60,"TP","TS","healthcare"
"FEMALE",61,"URBAN BELOW 20,000","Slaskie","SECONDARY","RETIRED",24,1800,"MARRIED",10,1975,NA,NA,"MOSTLY SATISFIED",1,"IT`S DIFFICULT TO TELL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,92,"GV","WA","healthcare"
"FEMALE",35,"URBAN 20,000-100,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1400,"MARRIED",6,1998,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,62,"UH","IL","healthcare"
"FEMALE",49,"RURAL AREAS","Podlaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",11,1985,NA,NA,"MOSTLY SATISFIED",5,"IT`S DIFFICULT TO TELL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,78,"AT","EZ","healthcare"
"FEMALE",42,"URBAN 200,000-500,000","Lubuskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,2700,"MARRIED",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,64,"KT","ZG","healthcare"
"FEMALE",50,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",1,1982,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,61,"WM","KZ","healthcare"
"FEMALE",25,"URBAN 500,000 AND OVER","Lodzkie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",3,2011,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,58,"GL","GV","healthcare"
"FEMALE",35,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",12,1997,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,81,"AR","IL","healthcare"
"FEMALE",63,"URBAN 200,000-500,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",0,2500,"SINGLE",NA,NA,NA,NA,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,80,"AT","UH","healthcare"
"FEMALE",36,"URBAN 200,000-500,000","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3400,"MARRIED",9,1999,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,98,"YQ","YU","healthcare"
"FEMALE",24,"RURAL AREAS","Wielkopolskie","SECONDARY","PUPIL OR STUDENT",0,1100,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,56,"PU","UV","healthcare"
"FEMALE",26,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",173,63,"IL","WQ","healthcare"
"FEMALE",68,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",6,2100,"MARRIED",8,1970,NA,NA,"MOSTLY SATISFIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",4,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",150,63,"AT","YU","healthcare"
"FEMALE",28,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,840,"MARRIED",8,2007,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,75,"EZ","TS","healthcare"
"FEMALE",76,"URBAN BELOW 20,000","Dolnoslaskie","SECONDARY","RETIRED",24,1600,"WIDOWED",3,1958,12,2008,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,82,"WO","WO","healthcare"
"FEMALE",69,"RURAL AREAS","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",0,NA,"WIDOWED",2,1964,6,2004,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,56,"WM","CL","healthcare"
"MALE",55,"URBAN 20,000-100,000","Podlaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",4,1978,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,102,"TP","WA","healthcare"
"FEMALE",52,"URBAN BELOW 20,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1700,"MARRIED",11,1982,NA,NA,"PLEASED",9,"IT`S DIFFICULT TO TELL","YES","NO","NO",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,74,"KP","OL","healthcare"
"FEMALE",63,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","RETIRED",0,1150,"MARRIED",6,1970,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",159,62,"WO","WO","healthcare"
"FEMALE",21,"RURAL AREAS","Mazowieckie","SECONDARY","PUPIL OR STUDENT",NA,300,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",176,65,"AR","YQ","healthcare"
"MALE",26,"RURAL AREAS","Lubelskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,60,"YQ","UH","healthcare"
"FEMALE",32,"URBAN 100,000-200,000","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,NA,"MARRIED",3,2008,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,1,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"PASSIVE",178,75,"AR","WO","healthcare"
"FEMALE",64,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","RETIRED",0,1330,"MARRIED",9,1968,NA,NA,"MOSTLY SATISFIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",154,65,"LO","LO","healthcare"
