combine,Freq,pct,epsilon,copies,number,parents
1110,55,5.5,1.0,10,10,2
1101,48,4.8,1.0,10,10,2
0111,37,3.6999999999999997,1.0,10,10,2
1111,19,1.9,1.0,10,10,2
1000,94,9.4,10.0,10,1,2
1001,93,9.3,10.0,10,1,2
0010,74,7.3999999999999995,10.0,10,1,2
1100,72,7.199999999999999,10.0,10,1,2
0111,68,6.800000000000001,10.0,10,1,2
1110,66,6.6000000000000005,10.0,10,1,2
0100,65,6.5,10.0,10,1,2
0110,65,6.5,10.0,10,1,2
0000,65,6.5,10.0,10,1,2
0101,63,6.3,10.0,10,1,2
1010,63,6.3,10.0,10,1,2
0011,61,6.1,10.0,10,1,2
1011,55,5.5,10.0,10,1,2
0001,53,5.3,10.0,10,1,2
1101,23,2.3,10.0,10,1,2
1111,20,2.0,10.0,10,1,2
0101,98,9.8,10.0,10,2,2
0001,76,7.6,10.0,10,2,2
1011,73,7.3,10.0,10,2,2
0010,73,7.3,10.0,10,2,2
1001,73,7.3,10.0,10,2,2
1000,71,7.1,10.0,10,2,2
1100,69,6.9,10.0,10,2,2
0000,69,6.9,10.0,10,2,2
1110,66,6.6000000000000005,10.0,10,2,2
0100,64,6.4,10.0,10,2,2
1010,59,5.8999999999999995,10.0,10,2,2
0011,57,5.7,10.0,10,2,2
0110,52,5.2,10.0,10,2,2
1101,45,4.5,10.0,10,2,2
0111,32,3.2,10.0,10,2,2
1111,23,2.3,10.0,10,2,2
1001,88,8.799999999999999,10.0,10,3,2
0010,78,7.8,10.0,10,3,2
1000,75,7.5,10.0,10,3,2
0110,74,7.3999999999999995,10.0,10,3,2
1010,72,7.199999999999999,10.0,10,3,2
1100,71,7.1,10.0,10,3,2
0000,70,7.000000000000001,10.0,10,3,2
0111,66,6.6000000000000005,10.0,10,3,2
0101,63,6.3,10.0,10,3,2
0100,63,6.3,10.0,10,3,2
0011,62,6.2,10.0,10,3,2
1110,60,6.0,10.0,10,3,2
1011,60,6.0,10.0,10,3,2
0001,55,5.5,10.0,10,3,2
1101,25,2.5,10.0,10,3,2
1111,18,1.7999999999999998,10.0,10,3,2
1100,96,9.6,10.0,10,4,2
0010,81,8.1,10.0,10,4,2
1000,78,7.8,10.0,10,4,2
0011,74,7.3999999999999995,10.0,10,4,2
1011,68,6.800000000000001,10.0,10,4,2
1010,67,6.7,10.0,10,4,2
0110,66,6.6000000000000005,10.0,10,4,2
0101,66,6.6000000000000005,10.0,10,4,2
0000,63,6.3,10.0,10,4,2
0111,61,6.1,10.0,10,4,2
1110,61,6.1,10.0,10,4,2
0001,61,6.1,10.0,10,4,2
1001,59,5.8999999999999995,10.0,10,4,2
0100,58,5.800000000000001,10.0,10,4,2
1101,30,3.0,10.0,10,4,2
1111,11,1.0999999999999999,10.0,10,4,2
1000,92,9.2,10.0,10,5,2
1010,86,8.6,10.0,10,5,2
1100,80,8.0,10.0,10,5,2
0100,71,7.1,10.0,10,5,2
1101,70,7.000000000000001,10.0,10,5,2
0010,69,6.9,10.0,10,5,2
0110,65,6.5,10.0,10,5,2
0011,63,6.3,10.0,10,5,2
0001,63,6.3,10.0,10,5,2
0000,61,6.1,10.0,10,5,2
0111,60,6.0,10.0,10,5,2
0101,59,5.8999999999999995,10.0,10,5,2
1001,57,5.7,10.0,10,5,2
1110,53,5.3,10.0,10,5,2
1011,29,2.9000000000000004,10.0,10,5,2
1111,22,2.1999999999999997,10.0,10,5,2
0110,87,8.7,10.0,10,6,2
1000,84,8.4,10.0,10,6,2
1100,82,8.200000000000001,10.0,10,6,2
0100,77,7.7,10.0,10,6,2
0011,68,6.800000000000001,10.0,10,6,2
1101,68,6.800000000000001,10.0,10,6,2
0001,66,6.6000000000000005,10.0,10,6,2
1001,65,6.5,10.0,10,6,2
1010,64,6.4,10.0,10,6,2
0010,64,6.4,10.0,10,6,2
1110,58,5.800000000000001,10.0,10,6,2
0000,58,5.800000000000001,10.0,10,6,2
0101,53,5.3,10.0,10,6,2
1011,51,5.1,10.0,10,6,2
0111,38,3.8,10.0,10,6,2
1111,17,1.7000000000000002,10.0,10,6,2
1100,117,11.700000000000001,10.0,10,7,2
0010,75,7.5,10.0,10,7,2
0100,74,7.3999999999999995,10.0,10,7,2
1000,71,7.1,10.0,10,7,2
1001,70,7.000000000000001,10.0,10,7,2
1010,69,6.9,10.0,10,7,2
0111,66,6.6000000000000005,10.0,10,7,2
0000,66,6.6000000000000005,10.0,10,7,2
0101,65,6.5,10.0,10,7,2
0001,61,6.1,10.0,10,7,2
1011,55,5.5,10.0,10,7,2
0110,54,5.4,10.0,10,7,2
0011,53,5.3,10.0,10,7,2
1101,49,4.9,10.0,10,7,2
1110,37,3.6999999999999997,10.0,10,7,2
1111,18,1.7999999999999998,10.0,10,7,2
1001,91,9.1,10.0,10,8,2
0010,85,8.5,10.0,10,8,2
0011,81,8.1,10.0,10,8,2
1000,72,7.199999999999999,10.0,10,8,2
1100,71,7.1,10.0,10,8,2
0111,71,7.1,10.0,10,8,2
0100,70,7.000000000000001,10.0,10,8,2
0101,65,6.5,10.0,10,8,2
0110,64,6.4,10.0,10,8,2
1110,61,6.1,10.0,10,8,2
0001,61,6.1,10.0,10,8,2
0000,58,5.800000000000001,10.0,10,8,2
1010,55,5.5,10.0,10,8,2
1011,55,5.5,10.0,10,8,2
1111,21,2.1,10.0,10,8,2
1101,19,1.9,10.0,10,8,2
0101,109,10.9,10.0,10,9,2
1100,74,7.3999999999999995,10.0,10,9,2
0010,74,7.3999999999999995,10.0,10,9,2
0000,74,7.3999999999999995,10.0,10,9,2
0100,73,7.3,10.0,10,9,2
0001,67,6.7,10.0,10,9,2
1000,64,6.4,10.0,10,9,2
0110,64,6.4,10.0,10,9,2
1011,61,6.1,10.0,10,9,2
1110,61,6.1,10.0,10,9,2
1001,60,6.0,10.0,10,9,2
1010,58,5.800000000000001,10.0,10,9,2
0011,53,5.3,10.0,10,9,2
1101,45,4.5,10.0,10,9,2
0111,44,4.3999999999999995,10.0,10,9,2
1111,19,1.9,10.0,10,9,2
0011,113,11.3,10.0,10,10,2
0010,79,7.9,10.0,10,10,2
1000,76,7.6,10.0,10,10,2
0001,71,7.1,10.0,10,10,2
0110,70,7.000000000000001,10.0,10,10,2
0100,67,6.7,10.0,10,10,2
1100,67,6.7,10.0,10,10,2
1010,62,6.2,10.0,10,10,2
0000,60,6.0,10.0,10,10,2
0101,56,5.6000000000000005,10.0,10,10,2
1011,56,5.6000000000000005,10.0,10,10,2
1101,56,5.6000000000000005,10.0,10,10,2
1001,54,5.4,10.0,10,10,2
1110,54,5.4,10.0,10,10,2
0111,39,3.9,10.0,10,10,2
1111,20,2.0,10.0,10,10,2
0010,90,9.0,0.0,10,1,4
1110,73,7.3,0.0,10,1,4
1100,73,7.3,0.0,10,1,4
0110,73,7.3,0.0,10,1,4
0111,73,7.3,0.0,10,1,4
0100,68,6.800000000000001,0.0,10,1,4
1000,67,6.7,0.0,10,1,4
0011,67,6.7,0.0,10,1,4
0000,64,6.4,0.0,10,1,4
0101,63,6.3,0.0,10,1,4
0001,61,6.1,0.0,10,1,4
1001,60,6.0,0.0,10,1,4
1011,58,5.800000000000001,0.0,10,1,4
1010,57,5.7,0.0,10,1,4
1101,51,5.1,0.0,10,1,4
1111,2,0.2,0.0,10,1,4
1100,93,9.3,0.0,10,2,4
1000,88,8.799999999999999,0.0,10,2,4
0111,73,7.3,0.0,10,2,4
0010,73,7.3,0.0,10,2,4
0000,68,6.800000000000001,0.0,10,2,4
0100,67,6.7,0.0,10,2,4
1101,67,6.7,0.0,10,2,4
1001,64,6.4,0.0,10,2,4
1110,61,6.1,0.0,10,2,4
0110,61,6.1,0.0,10,2,4
1011,58,5.800000000000001,0.0,10,2,4
0101,58,5.800000000000001,0.0,10,2,4
0011,57,5.7,0.0,10,2,4
0001,57,5.7,0.0,10,2,4
1010,53,5.3,0.0,10,2,4
1111,2,0.2,0.0,10,2,4
0010,89,8.9,0.0,10,3,4
1100,74,7.3999999999999995,0.0,10,3,4
1011,70,7.000000000000001,0.0,10,3,4
1110,70,7.000000000000001,0.0,10,3,4
1000,70,7.000000000000001,0.0,10,3,4
1001,67,6.7,0.0,10,3,4
0011,66,6.6000000000000005,0.0,10,3,4
1010,65,6.5,0.0,10,3,4
0110,64,6.4,0.0,10,3,4
0000,64,6.4,0.0,10,3,4
0100,64,6.4,0.0,10,3,4
0111,63,6.3,0.0,10,3,4
0101,60,6.0,0.0,10,3,4
0001,60,6.0,0.0,10,3,4
1101,52,5.2,0.0,10,3,4
1111,2,0.2,0.0,10,3,4
0010,90,9.0,0.0,10,4,4
1110,73,7.3,0.0,10,4,4
1100,73,7.3,0.0,10,4,4
0110,73,7.3,0.0,10,4,4
0111,73,7.3,0.0,10,4,4
0100,68,6.800000000000001,0.0,10,4,4
1000,67,6.7,0.0,10,4,4
0011,67,6.7,0.0,10,4,4
0000,64,6.4,0.0,10,4,4
0101,63,6.3,0.0,10,4,4
0001,61,6.1,0.0,10,4,4
1001,60,6.0,0.0,10,4,4
1011,58,5.800000000000001,0.0,10,4,4
1010,57,5.7,0.0,10,4,4
1101,51,5.1,0.0,10,4,4
1111,2,0.2,0.0,10,4,4
1100,94,9.4,0.0,10,5,4
1000,83,8.3,0.0,10,5,4
1110,73,7.3,0.0,10,5,4
0010,72,7.199999999999999,0.0,10,5,4
0111,69,6.9,0.0,10,5,4
0100,66,6.6000000000000005,0.0,10,5,4
1001,66,6.6000000000000005,0.0,10,5,4
0000,64,6.4,0.0,10,5,4
0101,64,6.4,0.0,10,5,4
0011,60,6.0,0.0,10,5,4
0001,60,6.0,0.0,10,5,4
1011,58,5.800000000000001,0.0,10,5,4
1010,57,5.7,0.0,10,5,4
0110,56,5.6000000000000005,0.0,10,5,4
1101,56,5.6000000000000005,0.0,10,5,4
1111,2,0.2,0.0,10,5,4
1100,93,9.3,0.0,10,6,4
1000,88,8.799999999999999,0.0,10,6,4
0111,73,7.3,0.0,10,6,4
0010,73,7.3,0.0,10,6,4
0000,68,6.800000000000001,0.0,10,6,4
0100,67,6.7,0.0,10,6,4
1101,67,6.7,0.0,10,6,4
1001,64,6.4,0.0,10,6,4
1110,61,6.1,0.0,10,6,4
0110,61,6.1,0.0,10,6,4
1011,58,5.800000000000001,0.0,10,6,4
0101,58,5.800000000000001,0.0,10,6,4
0011,57,5.7,0.0,10,6,4
0001,57,5.7,0.0,10,6,4
1010,53,5.3,0.0,10,6,4
1111,2,0.2,0.0,10,6,4
0010,90,9.0,0.0,10,7,4
1110,73,7.3,0.0,10,7,4
1100,73,7.3,0.0,10,7,4
0110,73,7.3,0.0,10,7,4
0111,73,7.3,0.0,10,7,4
0100,68,6.800000000000001,0.0,10,7,4
1000,67,6.7,0.0,10,7,4
0011,67,6.7,0.0,10,7,4
0000,64,6.4,0.0,10,7,4
0101,63,6.3,0.0,10,7,4
0001,61,6.1,0.0,10,7,4
1001,60,6.0,0.0,10,7,4
1011,58,5.800000000000001,0.0,10,7,4
1010,57,5.7,0.0,10,7,4
1101,51,5.1,0.0,10,7,4
1111,2,0.2,0.0,10,7,4
1100,93,9.3,0.0,10,8,4
1000,88,8.799999999999999,0.0,10,8,4
0111,73,7.3,0.0,10,8,4
0010,73,7.3,0.0,10,8,4
0000,68,6.800000000000001,0.0,10,8,4
0100,67,6.7,0.0,10,8,4
1101,67,6.7,0.0,10,8,4
1001,64,6.4,0.0,10,8,4
1110,61,6.1,0.0,10,8,4
0110,61,6.1,0.0,10,8,4
1011,58,5.800000000000001,0.0,10,8,4
0101,58,5.800000000000001,0.0,10,8,4
0011,57,5.7,0.0,10,8,4
0001,57,5.7,0.0,10,8,4
1010,53,5.3,0.0,10,8,4
1111,2,0.2,0.0,10,8,4
0010,90,9.0,0.0,10,9,4
1110,73,7.3,0.0,10,9,4
1100,73,7.3,0.0,10,9,4
0110,73,7.3,0.0,10,9,4
0111,73,7.3,0.0,10,9,4
0100,68,6.800000000000001,0.0,10,9,4
1000,67,6.7,0.0,10,9,4
0011,67,6.7,0.0,10,9,4
0000,64,6.4,0.0,10,9,4
0101,63,6.3,0.0,10,9,4
0001,61,6.1,0.0,10,9,4
1001,60,6.0,0.0,10,9,4
1011,58,5.800000000000001,0.0,10,9,4
1010,57,5.7,0.0,10,9,4
1101,51,5.1,0.0,10,9,4
1111,2,0.2,0.0,10,9,4
1100,94,9.4,0.0,10,10,4
1000,83,8.3,0.0,10,10,4
1110,73,7.3,0.0,10,10,4
0010,72,7.199999999999999,0.0,10,10,4
0111,69,6.9,0.0,10,10,4
0100,66,6.6000000000000005,0.0,10,10,4
1001,66,6.6000000000000005,0.0,10,10,4
0000,64,6.4,0.0,10,10,4
0101,64,6.4,0.0,10,10,4
0011,60,6.0,0.0,10,10,4
0001,60,6.0,0.0,10,10,4
1011,58,5.800000000000001,0.0,10,10,4
1010,57,5.7,0.0,10,10,4
0110,56,5.6000000000000005,0.0,10,10,4
1101,56,5.6000000000000005,0.0,10,10,4
1111,2,0.2,0.0,10,10,4
0110,142,14.2,0.1,10,1,4
0100,92,9.2,0.1,10,1,4
1101,87,8.7,0.1,10,1,4
0001,75,7.5,0.1,10,1,4
1100,69,6.9,0.1,10,1,4
1010,69,6.9,0.1,10,1,4
0111,68,6.800000000000001,0.1,10,1,4
1001,67,6.7,0.1,10,1,4
1000,66,6.6000000000000005,0.1,10,1,4
0010,63,6.3,0.1,10,1,4
0011,50,5.0,0.1,10,1,4
0000,47,4.7,0.1,10,1,4
0101,47,4.7,0.1,10,1,4
1110,44,4.3999999999999995,0.1,10,1,4
1111,13,1.3,0.1,10,1,4
1011,1,0.1,0.1,10,1,4
1001,124,12.4,0.1,10,2,4
1110,104,10.4,0.1,10,2,4
1000,97,9.700000000000001,0.1,10,2,4
0111,89,8.9,0.1,10,2,4
0010,74,7.3999999999999995,0.1,10,2,4
1100,73,7.3,0.1,10,2,4
0110,68,6.800000000000001,0.1,10,2,4
0101,67,6.7,0.1,10,2,4
0100,61,6.1,0.1,10,2,4
0001,59,5.8999999999999995,0.1,10,2,4
0000,49,4.9,0.1,10,2,4
1101,46,4.6,0.1,10,2,4
1011,43,4.3,0.1,10,2,4
0011,40,4.0,0.1,10,2,4
1010,6,0.6,0.1,10,2,4
1000,97,9.700000000000001,0.1,10,3,4
0010,97,9.700000000000001,0.1,10,3,4
0101,94,9.4,0.1,10,3,4
0111,79,7.9,0.1,10,3,4
1101,78,7.8,0.1,10,3,4
0110,71,7.1,0.1,10,3,4
1011,69,6.9,0.1,10,3,4
0000,67,6.7,0.1,10,3,4
0100,62,6.2,0.1,10,3,4
1100,62,6.2,0.1,10,3,4
1001,54,5.4,0.1,10,3,4
1110,49,4.9,0.1,10,3,4
0011,45,4.5,0.1,10,3,4
1111,30,3.0,0.1,10,3,4
0001,29,2.9000000000000004,0.1,10,3,4
1010,17,1.7000000000000002,0.1,10,3,4
1010,124,12.4,0.1,10,4,4
0101,85,8.5,0.1,10,4,4
1001,80,8.0,0.1,10,4,4
1000,80,8.0,0.1,10,4,4
0000,75,7.5,0.1,10,4,4
0010,72,7.199999999999999,0.1,10,4,4
1110,70,7.000000000000001,0.1,10,4,4
1011,70,7.000000000000001,0.1,10,4,4
1100,67,6.7,0.1,10,4,4
0011,61,6.1,0.1,10,4,4
0110,60,6.0,0.1,10,4,4
0111,56,5.6000000000000005,0.1,10,4,4
1101,52,5.2,0.1,10,4,4
0100,42,4.2,0.1,10,4,4
1111,6,0.6,0.1,10,4,4
0000,156,15.6,0.1,10,5,4
0101,121,12.1,0.1,10,5,4
1011,81,8.1,0.1,10,5,4
0110,79,7.9,0.1,10,5,4
1000,78,7.8,0.1,10,5,4
1100,74,7.3999999999999995,0.1,10,5,4
1101,65,6.5,0.1,10,5,4
0011,65,6.5,0.1,10,5,4
0111,60,6.0,0.1,10,5,4
1010,54,5.4,0.1,10,5,4
0001,50,5.0,0.1,10,5,4
1001,47,4.7,0.1,10,5,4
0100,38,3.8,0.1,10,5,4
0010,32,3.2,0.1,10,5,4
0101,165,16.5,0.1,10,6,4
1011,98,9.8,0.1,10,6,4
0010,78,7.8,0.1,10,6,4
0111,73,7.3,0.1,10,6,4
1000,70,7.000000000000001,0.1,10,6,4
0001,69,6.9,0.1,10,6,4
1100,64,6.4,0.1,10,6,4
0011,60,6.0,0.1,10,6,4
1101,54,5.4,0.1,10,6,4
1010,54,5.4,0.1,10,6,4
1110,50,5.0,0.1,10,6,4
0000,47,4.7,0.1,10,6,4
1001,47,4.7,0.1,10,6,4
0100,38,3.8,0.1,10,6,4
0110,33,3.3000000000000003,0.1,10,6,4
0010,125,12.5,0.1,10,7,4
1000,101,10.100000000000001,0.1,10,7,4
1110,93,9.3,0.1,10,7,4
0111,88,8.799999999999999,0.1,10,7,4
0000,84,8.4,0.1,10,7,4
0100,82,8.200000000000001,0.1,10,7,4
1011,74,7.3999999999999995,0.1,10,7,4
1100,74,7.3999999999999995,0.1,10,7,4
0011,70,7.000000000000001,0.1,10,7,4
1001,66,6.6000000000000005,0.1,10,7,4
1010,58,5.800000000000001,0.1,10,7,4
1101,43,4.3,0.1,10,7,4
0110,27,2.7,0.1,10,7,4
0001,7,0.7000000000000001,0.1,10,7,4
1111,6,0.6,0.1,10,7,4
0101,2,0.2,0.1,10,7,4
0111,104,10.4,0.1,10,8,4
0101,97,9.700000000000001,0.1,10,8,4
1000,92,9.2,0.1,10,8,4
1100,89,8.9,0.1,10,8,4
0010,89,8.9,0.1,10,8,4
0110,75,7.5,0.1,10,8,4
0100,66,6.6000000000000005,0.1,10,8,4
0011,65,6.5,0.1,10,8,4
0000,61,6.1,0.1,10,8,4
1110,59,5.8999999999999995,0.1,10,8,4
1011,50,5.0,0.1,10,8,4
1101,46,4.6,0.1,10,8,4
1001,46,4.6,0.1,10,8,4
0001,41,4.1000000000000005,0.1,10,8,4
1010,20,2.0,0.1,10,8,4
0010,113,11.3,0.1,10,9,4
0110,101,10.100000000000001,0.1,10,9,4
0111,93,9.3,0.1,10,9,4
0011,92,9.2,0.1,10,9,4
1000,86,8.6,0.1,10,9,4
0100,84,8.4,0.1,10,9,4
1110,81,8.1,0.1,10,9,4
1100,80,8.0,0.1,10,9,4
1001,74,7.3999999999999995,0.1,10,9,4
0101,66,6.6000000000000005,0.1,10,9,4
0001,63,6.3,0.1,10,9,4
1010,50,5.0,0.1,10,9,4
1111,16,1.6,0.1,10,9,4
1011,1,0.1,0.1,10,9,4
1010,125,12.5,0.1,10,10,4
0101,88,8.799999999999999,0.1,10,10,4
1000,88,8.799999999999999,0.1,10,10,4
0010,78,7.8,0.1,10,10,4
1100,77,7.7,0.1,10,10,4
0110,76,7.6,0.1,10,10,4
0111,75,7.5,0.1,10,10,4
0100,62,6.2,0.1,10,10,4
1101,62,6.2,0.1,10,10,4
1011,57,5.7,0.1,10,10,4
0011,53,5.3,0.1,10,10,4
0001,52,5.2,0.1,10,10,4
1110,51,5.1,0.1,10,10,4
1001,34,3.4000000000000004,0.1,10,10,4
0000,16,1.6,0.1,10,10,4
1111,6,0.6,0.1,10,10,4
0011,88,8.799999999999999,0.25,10,1,4
1110,83,8.3,0.25,10,1,4
0111,78,7.8,0.25,10,1,4
0001,74,7.3999999999999995,0.25,10,1,4
0100,71,7.1,0.25,10,1,4
0000,70,7.000000000000001,0.25,10,1,4
0010,69,6.9,0.25,10,1,4
1011,68,6.800000000000001,0.25,10,1,4
1001,65,6.5,0.25,10,1,4
1100,65,6.5,0.25,10,1,4
0110,64,6.4,0.25,10,1,4
1000,58,5.800000000000001,0.25,10,1,4
1101,55,5.5,0.25,10,1,4
1010,47,4.7,0.25,10,1,4
0101,45,4.5,0.25,10,1,4
0010,90,9.0,0.25,10,2,4
0100,82,8.200000000000001,0.25,10,2,4
1000,78,7.8,0.25,10,2,4
1100,76,7.6,0.25,10,2,4
0011,75,7.5,0.25,10,2,4
1011,73,7.3,0.25,10,2,4
0000,73,7.3,0.25,10,2,4
1001,70,7.000000000000001,0.25,10,2,4
0110,67,6.7,0.25,10,2,4
0101,63,6.3,0.25,10,2,4
0111,63,6.3,0.25,10,2,4
1110,57,5.7,0.25,10,2,4
0001,47,4.7,0.25,10,2,4
1101,42,4.2,0.25,10,2,4
1010,42,4.2,0.25,10,2,4
1111,2,0.2,0.25,10,2,4
0111,87,8.7,0.25,10,3,4
1100,86,8.6,0.25,10,3,4
0001,74,7.3999999999999995,0.25,10,3,4
1101,73,7.3,0.25,10,3,4
0000,70,7.000000000000001,0.25,10,3,4
0110,69,6.9,0.25,10,3,4
1000,68,6.800000000000001,0.25,10,3,4
1110,67,6.7,0.25,10,3,4
1001,65,6.5,0.25,10,3,4
0101,62,6.2,0.25,10,3,4
1011,62,6.2,0.25,10,3,4
1010,56,5.6000000000000005,0.25,10,3,4
0100,56,5.6000000000000005,0.25,10,3,4
0010,48,4.8,0.25,10,3,4
0011,46,4.6,0.25,10,3,4
1111,11,1.0999999999999999,0.25,10,3,4
1100,82,8.200000000000001,0.25,10,4,4
0111,80,8.0,0.25,10,4,4
0010,78,7.8,0.25,10,4,4
0011,73,7.3,0.25,10,4,4
1011,71,7.1,0.25,10,4,4
0001,70,7.000000000000001,0.25,10,4,4
1000,69,6.9,0.25,10,4,4
1001,68,6.800000000000001,0.25,10,4,4
1101,65,6.5,0.25,10,4,4
0000,63,6.3,0.25,10,4,4
1110,63,6.3,0.25,10,4,4
0110,62,6.2,0.25,10,4,4
0101,58,5.800000000000001,0.25,10,4,4
0100,55,5.5,0.25,10,4,4
1010,38,3.8,0.25,10,4,4
1111,5,0.5,0.25,10,4,4
1000,87,8.7,0.25,10,5,4
1011,80,8.0,0.25,10,5,4
0010,79,7.9,0.25,10,5,4
1010,79,7.9,0.25,10,5,4
0111,72,7.199999999999999,0.25,10,5,4
1110,72,7.199999999999999,0.25,10,5,4
0000,68,6.800000000000001,0.25,10,5,4
1100,68,6.800000000000001,0.25,10,5,4
0101,65,6.5,0.25,10,5,4
0001,61,6.1,0.25,10,5,4
0100,59,5.8999999999999995,0.25,10,5,4
1101,58,5.800000000000001,0.25,10,5,4
0011,57,5.7,0.25,10,5,4
0110,55,5.5,0.25,10,5,4
1001,40,4.0,0.25,10,5,4
1000,106,10.6,0.25,10,6,4
0010,74,7.3999999999999995,0.25,10,6,4
1110,72,7.199999999999999,0.25,10,6,4
0011,67,6.7,0.25,10,6,4
0111,66,6.6000000000000005,0.25,10,6,4
1011,66,6.6000000000000005,0.25,10,6,4
1100,66,6.6000000000000005,0.25,10,6,4
0000,64,6.4,0.25,10,6,4
1001,64,6.4,0.25,10,6,4
0100,62,6.2,0.25,10,6,4
1010,62,6.2,0.25,10,6,4
0001,61,6.1,0.25,10,6,4
1101,58,5.800000000000001,0.25,10,6,4
0101,58,5.800000000000001,0.25,10,6,4
0110,54,5.4,0.25,10,6,4
1000,98,9.8,0.25,10,7,4
0010,95,9.5,0.25,10,7,4
0111,79,7.9,0.25,10,7,4
1100,78,7.8,0.25,10,7,4
0101,74,7.3999999999999995,0.25,10,7,4
0110,62,6.2,0.25,10,7,4
0100,61,6.1,0.25,10,7,4
0011,61,6.1,0.25,10,7,4
1010,61,6.1,0.25,10,7,4
1110,60,6.0,0.25,10,7,4
1101,58,5.800000000000001,0.25,10,7,4
0000,58,5.800000000000001,0.25,10,7,4
0001,55,5.5,0.25,10,7,4
1001,53,5.3,0.25,10,7,4
1011,47,4.7,0.25,10,7,4
0111,86,8.6,0.25,10,8,4
0011,79,7.9,0.25,10,8,4
1000,77,7.7,0.25,10,8,4
1100,75,7.5,0.25,10,8,4
0110,75,7.5,0.25,10,8,4
0010,73,7.3,0.25,10,8,4
1011,72,7.199999999999999,0.25,10,8,4
1110,70,7.000000000000001,0.25,10,8,4
0100,65,6.5,0.25,10,8,4
0000,63,6.3,0.25,10,8,4
0101,62,6.2,0.25,10,8,4
1010,58,5.800000000000001,0.25,10,8,4
0001,57,5.7,0.25,10,8,4
1001,49,4.9,0.25,10,8,4
1101,39,3.9,0.25,10,8,4
0111,92,9.2,0.25,10,9,4
0101,89,8.9,0.25,10,9,4
1100,77,7.7,0.25,10,9,4
0010,75,7.5,0.25,10,9,4
1001,70,7.000000000000001,0.25,10,9,4
1000,67,6.7,0.25,10,9,4
0011,65,6.5,0.25,10,9,4
0000,65,6.5,0.25,10,9,4
0100,63,6.3,0.25,10,9,4
1101,59,5.8999999999999995,0.25,10,9,4
1110,58,5.800000000000001,0.25,10,9,4
0001,57,5.7,0.25,10,9,4
1011,54,5.4,0.25,10,9,4
1010,52,5.2,0.25,10,9,4
0110,51,5.1,0.25,10,9,4
1111,6,0.6,0.25,10,9,4
1110,91,9.1,0.25,10,10,4
0100,81,8.1,0.25,10,10,4
1011,80,8.0,0.25,10,10,4
0010,79,7.9,0.25,10,10,4
0011,77,7.7,0.25,10,10,4
1000,70,7.000000000000001,0.25,10,10,4
0111,70,7.000000000000001,0.25,10,10,4
1001,70,7.000000000000001,0.25,10,10,4
0110,69,6.9,0.25,10,10,4
1100,69,6.9,0.25,10,10,4
0001,62,6.2,0.25,10,10,4
1010,55,5.5,0.25,10,10,4
0101,54,5.4,0.25,10,10,4
1101,53,5.3,0.25,10,10,4
0000,18,1.7999999999999998,0.25,10,10,4
1111,2,0.2,0.25,10,10,4
1100,106,10.6,0.5,10,1,4
0010,79,7.9,0.5,10,1,4
0000,74,7.3999999999999995,0.5,10,1,4
1000,73,7.3,0.5,10,1,4
0101,71,7.1,0.5,10,1,4
1110,68,6.800000000000001,0.5,10,1,4
1001,67,6.7,0.5,10,1,4
0111,66,6.6000000000000005,0.5,10,1,4
0100,65,6.5,0.5,10,1,4
1101,63,6.3,0.5,10,1,4
1011,60,6.0,0.5,10,1,4
0110,53,5.3,0.5,10,1,4
1010,52,5.2,0.5,10,1,4
0001,52,5.2,0.5,10,1,4
0011,51,5.1,0.5,10,1,4
0010,93,9.3,0.5,10,2,4
1110,86,8.6,0.5,10,2,4
0111,76,7.6,0.5,10,2,4
1100,74,7.3999999999999995,0.5,10,2,4
1000,71,7.1,0.5,10,2,4
1011,69,6.9,0.5,10,2,4
0000,63,6.3,0.5,10,2,4
1001,63,6.3,0.5,10,2,4
1010,63,6.3,0.5,10,2,4
0100,62,6.2,0.5,10,2,4
0101,61,6.1,0.5,10,2,4
0001,59,5.8999999999999995,0.5,10,2,4
0110,52,5.2,0.5,10,2,4
1101,52,5.2,0.5,10,2,4
0011,50,5.0,0.5,10,2,4
1111,6,0.6,0.5,10,2,4
0010,95,9.5,0.5,10,3,4
0011,78,7.8,0.5,10,3,4
0111,76,7.6,0.5,10,3,4
1100,72,7.199999999999999,0.5,10,3,4
0000,72,7.199999999999999,0.5,10,3,4
1011,70,7.000000000000001,0.5,10,3,4
1001,69,6.9,0.5,10,3,4
1000,69,6.9,0.5,10,3,4
0100,64,6.4,0.5,10,3,4
1110,60,6.0,0.5,10,3,4
0101,60,6.0,0.5,10,3,4
0110,59,5.8999999999999995,0.5,10,3,4
1010,53,5.3,0.5,10,3,4
0001,53,5.3,0.5,10,3,4
1101,48,4.8,0.5,10,3,4
1111,2,0.2,0.5,10,3,4
1000,88,8.799999999999999,0.5,10,4,4
1100,84,8.4,0.5,10,4,4
1101,75,7.5,0.5,10,4,4
0111,71,7.1,0.5,10,4,4
0000,71,7.1,0.5,10,4,4
0100,70,7.000000000000001,0.5,10,4,4
0110,67,6.7,0.5,10,4,4
1001,65,6.5,0.5,10,4,4
0010,62,6.2,0.5,10,4,4
0101,61,6.1,0.5,10,4,4
1110,61,6.1,0.5,10,4,4
1011,59,5.8999999999999995,0.5,10,4,4
0011,58,5.800000000000001,0.5,10,4,4
0001,57,5.7,0.5,10,4,4
1010,45,4.5,0.5,10,4,4
