"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","eduspec"
"MALE",33,"URBAN 100,000-200,000","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",11,1998,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,60,"RO","CT","architecture and construction"
"MALE",58,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",3,750,"MARRIED",7,1978,NA,NA,"DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",6,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,75,"XM","IH","architecture and construction"
"MALE",63,"URBAN BELOW 20,000","Lubelskie","VOCATIONAL/GRAMMAR","RETIRED",24,1900,"MARRIED",12,1970,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",9,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,80,"EQ","KD","architecture and construction"
"FEMALE",64,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","RETIRED",24,1800,"WIDOWED",NA,NA,1,2003,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,56,"KH","FM","architecture and construction"
"FEMALE",40,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"DIVORCED",11,1995,12,1999,"MOSTLY SATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,84,"AE","QG","architecture and construction"
"FEMALE",56,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL",NA,"YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,70,"WQ","UA","architecture and construction"
"MALE",52,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,4500,"MARRIED",6,1981,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"YES",40,"YES","NO","YES","36","YES, TO EU COUNTRY","IT DEPENDS","GERMANY","NONE",174,91,"PP","AP","architecture and construction"
"MALE",53,"URBAN BELOW 20,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,2500,"MARRIED",6,1982,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,82,"AE","QQ","architecture and construction"
"MALE",48,"URBAN 100,000-200,000","Warminsko-mazurskie","SECONDARY","SELF-EMPLOYED",0,5000,"MARRIED",12,1987,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","YES","2","NO",NA,NA,"ACTIVE",176,102,"NB","PB","architecture and construction"
"MALE",63,"URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",0,1300,"MARRIED",4,1980,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",171,64,"XB","ID","architecture and construction"
"MALE",47,"URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,6000,"MARRIED",10,1985,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",14,"NO","NO","YES","34","YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","NONE",170,62,"KH","HN","architecture and construction"
"FEMALE",54,"URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",NA,1500,"MARRIED",6,1980,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,50,"KN","PB","agriculture, forestry, fishing"
"FEMALE",60,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,700,"MARRIED",4,1970,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,100,"EZ","BP","agriculture, forestry, fishing"
"FEMALE",37,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",3,1995,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,60,"AE","FM","agriculture, forestry, fishing"
"MALE",50,"URBAN BELOW 20,000","Mazowieckie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,560,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",190,80,"RQ","LD","agriculture, forestry, fishing"
"FEMALE",43,"RURAL AREAS","Swietokrzyskie","SECONDARY","FARMER",NA,1700,"MARRIED",8,1990,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",162,80,"AE","NH","agriculture, forestry, fishing"
"MALE",55,"URBAN BELOW 20,000","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1300,"MARRIED",11,1983,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,84,"ZS","UA","agriculture, forestry, fishing"
"MALE",51,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","FARMER",0,2500,"MARRIED",9,1980,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,83,"GJ","NH","agriculture, forestry, fishing"
"FEMALE",55,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",18,NA,"MARRIED",12,1978,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,73,"AZ","PB","agriculture, forestry, fishing"
"FEMALE",56,"RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",NA,1000,"MARRIED",8,1974,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"QO","FM","agriculture, forestry, fishing"
"FEMALE",48,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",8,1989,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",7,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,63,"XB","NO","agriculture, forestry, fishing"
"FEMALE",51,"RURAL AREAS","Podkarpackie","SECONDARY","FARMER",0,800,"MARRIED",6,1983,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,53,"XB","QG","agriculture, forestry, fishing"
"MALE",38,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","FARMER",NA,800,"MARRIED",9,1994,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",187,80,"GJ","LD","agriculture, forestry, fishing"
"MALE",23,"RURAL AREAS","Slaskie","SECONDARY","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",181,85,"AE","AY","agriculture, forestry, fishing"
"MALE",53,"RURAL AREAS","Dolnoslaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",6,1979,NA,NA,"DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,100,"WD","SN","agriculture, forestry, fishing"
"FEMALE",47,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1800,"DIVORCED",4,1984,4,1994,"MIXED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",1,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,58,"AZ","IH","agriculture, forestry, fishing"
"FEMALE",61,"RURAL AREAS","Pomorskie","SECONDARY","RETIRED",0,1300,"MARRIED",4,1970,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,NA,162,68,"MP","EB","agriculture, forestry, fishing"
"FEMALE",63,"RURAL AREAS","Podlaskie","SECONDARY","RETIRED",NA,2000,"MARRIED",6,1977,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,60,"WD","BP","agriculture, forestry, fishing"
"MALE",57,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,700,"MARRIED",10,1981,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,95,"XM","FM","agriculture, forestry, fishing"
"MALE",42,"URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",9,1988,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,80,"QS","CT","agriculture, forestry, fishing"
"FEMALE",57,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",4,1985,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",158,68,"JO","TN","agriculture, forestry, fishing"
"MALE",52,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","FARMER",NA,NA,"MARRIED",7,1985,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"DJ","AP","agriculture, forestry, fishing"
"FEMALE",35,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",9,2000,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,78,"GJ","BP","agriculture, forestry, fishing"
"FEMALE",74,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,700,"MARRIED",2,1955,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,70,"QS","UA","agriculture, forestry, fishing"
"MALE",60,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",24,600,"MARRIED",2,1974,NA,NA,"UNHAPPY",21,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,72,"JO","KD","agriculture, forestry, fishing"
"FEMALE",53,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",11,1990,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,58,"WQ","NO","agriculture, forestry, fishing"
"FEMALE",72,"URBAN 100,000-200,000","Zachodnio-pomorskie","SECONDARY","RETIRED",NA,1100,"MARRIED",2,1960,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,58,"MP","NH","agriculture, forestry, fishing"
"FEMALE",32,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,678,"SINGLE",NA,NA,NA,NA,"MIXED",8,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",162,80,"DJ","TN","agriculture, forestry, fishing"
"MALE",50,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","FARMER",0,NA,"MARRIED",2,1980,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,75,"AE","QG","agriculture, forestry, fishing"
"MALE",50,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",NA,300,"MARRIED",11,2004,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,74,"WQ","AP","agriculture, forestry, fishing"
"FEMALE",58,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",10,1976,NA,NA,"MOSTLY DISSATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,68,"MP","BP","agriculture, forestry, fishing"
"FEMALE",34,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",10,1996,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"YES",10,"NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","PASSIVE",166,90,"QO","AP","agriculture, forestry, fishing"
"FEMALE",56,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1900,"MARRIED",9,1978,NA,NA,"PLEASED",1,"IT`S DIFFICULT TO TELL","YES","NO","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,85,"AZ","BP","agriculture, forestry, fishing"
"MALE",48,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",4,1200,"MARRIED",7,1984,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",18,"NO","NO","NO",NA,"NO",NA,NA,"NONE",183,105,"AZ","LH","agriculture, forestry, fishing"
"MALE",28,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",6,2007,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"XM","LH","agriculture, forestry, fishing"
"MALE",60,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2300,"MARRIED",6,1975,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",183,88,"JO","HM","agriculture, forestry, fishing"
"MALE",58,"URBAN BELOW 20,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,1700,"MARRIED",8,1982,NA,NA,"MIXED",18,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,68,"MP","KA","agriculture, forestry, fishing"
"FEMALE",79,"RURAL AREAS","Lodzkie","PRIMARY/NO EDUCATION","RETIRED",24,1000,"WIDOWED",3,1950,4,2000,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",161,56,"XM","BP","agriculture, forestry, fishing"
"MALE",51,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","FARMER",NA,NA,"MARRIED",6,1982,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,95,"AD","LH","agriculture, forestry, fishing"
"FEMALE",76,"RURAL AREAS","Wielkopolskie","SECONDARY","RETIRED",NA,1200,"WIDOWED",10,1956,6,2005,"MOSTLY SATISFIED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,69,"AD","IH","agriculture, forestry, fishing"
"FEMALE",58,"URBAN 200,000-500,000","Podkarpackie","SECONDARY","RETIRED",NA,1000,"MARRIED",3,1976,NA,NA,"PLEASED",8,"IT`S DIFFICULT TO TELL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,82,"XM","HM","agriculture, forestry, fishing"
"MALE",21,"RURAL AREAS","Lodzkie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,300,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,78,"NB","AK","agriculture, forestry, fishing"
"FEMALE",64,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","RETIRED",0,612,"MARRIED",7,1968,NA,NA,"MOSTLY SATISFIED",10,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,84,"QS","QG","agriculture, forestry, fishing"
"MALE",53,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",0,600,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,91,"JO","BP","agriculture, forestry, fishing"
"FEMALE",42,"RURAL AREAS","Lodzkie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,700,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,65,"AZ","UD","agriculture, forestry, fishing"
"MALE",82,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,3500,"MARRIED",12,1974,NA,NA,"DELIGHTED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",20,"YES",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,80,"XM","SL","agriculture, forestry, fishing"
"FEMALE",62,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,1800,"WIDOWED",12,1968,10,1985,"MIXED",16,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",40,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,90,"QS","SL","agriculture, forestry, fishing"
"FEMALE",54,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",7,1977,NA,NA,"MOSTLY SATISFIED",8,"IT`S DIFFICULT TO TELL","YES","NO OPINION","NO",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,80,"AZ","TN","agriculture, forestry, fishing"
"MALE",39,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","YES","NO",NA,"NO",NA,NA,"NONE",188,88,"NB","NH","agriculture, forestry, fishing"
"MALE",47,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",NA,1000,"MARRIED",10,1993,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","YES",10,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,80,"CC","KD","agriculture, forestry, fishing"
"MALE",62,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,700,"MARRIED",4,1970,NA,NA,"MIXED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,130,"CC","NO","agriculture, forestry, fishing"
"FEMALE",61,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,790,"MARRIED",6,1974,NA,NA,"MOSTLY SATISFIED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,68,"NB","QG","agriculture, forestry, fishing"
"FEMALE",82,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","RETIRED",0,1600,"WIDOWED",1,1950,8,2004,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",NA,NA,"NB","LD","agriculture, forestry, fishing"
"FEMALE",51,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,500,"MARRIED",9,1979,NA,NA,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,51,"EQ","SN","agriculture, forestry, fishing"
"MALE",44,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",0,2000,"MARRIED",8,2000,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,103,"CH","AP","agriculture, forestry, fishing"
"MALE",49,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",8,1985,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",25,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",196,115,"QO","NH","agriculture, forestry, fishing"
"FEMALE",59,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"WIDOWED",4,1972,7,1996,"MIXED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,1,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,71,"WD","LD","agriculture, forestry, fishing"
"FEMALE",43,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","FARMER",0,3000,"MARRIED",9,1987,NA,NA,"MIXED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,73,"XM","SL","agriculture, forestry, fishing"
"FEMALE",59,"RURAL AREAS","Warminsko-mazurskie","SECONDARY","RETIRED",24,1000,"WIDOWED",9,1972,12,1996,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",NA,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,53,"QO","SL","agriculture, forestry, fishing"
"MALE",43,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","FARMER",0,NA,"MARRIED",4,1993,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,105,"JO","EB","agriculture, forestry, fishing"
"FEMALE",55,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,580,"MARRIED",2,1975,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",157,76,"WD","PB","agriculture, forestry, fishing"
"MALE",22,"RURAL AREAS","Wielkopolskie","SECONDARY","FARMER",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",175,57,"RQ","NO","agriculture, forestry, fishing"
"FEMALE",56,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",7,1986,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,70,"QO","SL","agriculture, forestry, fishing"
"MALE",25,"RURAL AREAS","Mazowieckie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,1000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",12,"YES",10,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GERMANY","PASSIVE",184,75,"KH","PB","agriculture, forestry, fishing"
"MALE",37,"RURAL AREAS","Malopolskie","SECONDARY","FARMER",NA,1800,"MARRIED",2,2005,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,67,"RO","AK","agriculture, forestry, fishing"
