"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"FEMALE",49,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",8,1990,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",152,63,"DP","IO","SU","pedagogics"
"FEMALE",54,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","RETIRED",0,1900,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,65,"NM","HZ","FO","pedagogics"
"MALE",52,"URBAN 200,000-500,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",6,1985,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,64,"QJ","NM","SZ","pedagogics"
"MALE",44,"URBAN 100,000-200,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4000,"MARRIED",10,1991,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",173,80,"WS","CS","ZO","pedagogics"
"FEMALE",35,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",11,1994,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",154,65,"WR","NM","AW","pedagogics"
"FEMALE",47,"RURAL AREAS","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2500,"MARRIED",6,1983,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"ND","SU","IJ","pedagogics"
"FEMALE",42,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",9,2003,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,70,"HZ","WR","PV","pedagogics"
"FEMALE",32,"URBAN 200,000-500,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1670,"MARRIED",6,2010,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",6,"NO","YES","NO",NA,"NO",NA,NA,"PASSIVE",167,60,"YT","ND","JO","pedagogics"
"FEMALE",31,"RURAL AREAS","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",7,NA,"MARRIED",10,2003,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","YES","12","NO",NA,NA,"PASSIVE",170,67,"IZ","JO","ZO","pedagogics"
"FEMALE",37,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1000,"MARRIED",2,1998,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",161,69,"KM","ZW","OL","pedagogics"
"FEMALE",44,"URBAN 200,000-500,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,61,"CS","CS","DP","pedagogics"
"FEMALE",51,"URBAN 20,000-100,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",2,1987,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,60,"IO","JO","QX","pedagogics"
"FEMALE",32,"URBAN 200,000-500,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1300,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,69,"GN","ZW","ND","pedagogics"
"FEMALE",33,"URBAN 200,000-500,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,2000,"MARRIED",12,2001,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,58,"SZ","ND","SP","pedagogics"
"MALE",40,"URBAN BELOW 20,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4000,"MARRIED",6,1993,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,75,"OL","GN","ZI","pedagogics"
"FEMALE",28,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,900,"SINGLE",NA,NA,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,50,"SU","OZ","NM","pedagogics"
"FEMALE",65,"URBAN 100,000-200,000","Lodzkie","SECONDARY","RETIRED",24,1050,"WIDOWED",12,1980,4,2004,"MOSTLY DISSATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,50,"ZI","HA","NM","pedagogics"
"FEMALE",90,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1300,"WIDOWED",10,1947,9,2006,"PLEASED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60,"SU","FO","IJ","pedagogics"
"FEMALE",35,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",4,1997,NA,NA,"MOSTLY SATISFIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",20,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,50,"WR","JO","IZ","pedagogics"
"FEMALE",43,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3700,"MARRIED",8,1991,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,56,"CS","ZW","NM","pedagogics"
"MALE",44,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,5000,"MARRIED",6,2007,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",181,90,"IO","AW","SU","pedagogics"
"FEMALE",28,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2850,"MARRIED",5,2008,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,50,"GN","HZ","IO","pedagogics"
"FEMALE",41,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,NA,"MARRIED",7,1991,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,65,"PV","ZI","HZ","pedagogics"
"FEMALE",49,"RURAL AREAS","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2100,"MARRIED",4,1986,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,64,"IZ","HZ","ZO","pedagogics"
"FEMALE",41,"URBAN BELOW 20,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",7,1000,"DE FACTO SEPARATED",4,1995,12,2008,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",163,58,"IO","PV","ZO","pedagogics"
"FEMALE",81,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",0,5400,"WIDOWED",12,1951,5,1987,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,56,"SP","KM","CP","pedagogics"
"FEMALE",71,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","RETIRED",24,1200,"MARRIED",4,1960,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60,"JO","FO","ZI","pedagogics"
"MALE",80,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1600,"MARRIED",2,1959,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,92,"HZ","DP","WR","pedagogics"
"FEMALE",51,"URBAN 100,000-200,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4500,"MARRIED",10,1992,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,72,"ND","HZ","SU","pedagogics"
"FEMALE",51,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",6,1985,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"PASSIVE",152,NA,"HZ","CP","ND","pedagogics"
"MALE",27,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",10,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,2,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"ACTIVE",190,80,"ND","WS","IJ","pedagogics"
"MALE",63,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",NA,1300,"MARRIED",8,1971,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,110,"FO","GN","SZ","pedagogics"
"FEMALE",43,"URBAN 100,000-200,000","Malopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",24,700,"MARRIED",4,2006,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,80,"JO","DP","IJ","pedagogics"
"FEMALE",31,"URBAN 200,000-500,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1650,"MARRIED",8,2005,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",173,85,"GN","CP","CP","pedagogics"
"FEMALE",51,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3000,"MARRIED",8,1984,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",157,62,"SU","QX","ZW","pedagogics"
"FEMALE",28,"URBAN BELOW 20,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1900,"MARRIED",8,2009,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",4,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,90,"WR","CS","CS","pedagogics"
"FEMALE",76,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",NA,1200,"WIDOWED",4,1958,6,2005,"MIXED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,84,"JO","JO","IZ","pedagogics"
"MALE",64,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",24,2100,"MARRIED",4,1971,NA,NA,"PLEASED",6,"IT`S DIFFICULT TO TELL","YES","YES","YES",11,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"QJ","CP","IZ","pedagogics"
"FEMALE",39,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1600,"MARRIED",6,1995,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,68,"AW","OL","OZ","pedagogics"
"FEMALE",42,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"DIVORCED",7,1990,9,2000,"MOSTLY DISSATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",4,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"PASSIVE",175,80,"QX","PV","FO","pedagogics"
"FEMALE",45,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",1,1994,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,62,"ZW","ZO","HA","pedagogics"
"FEMALE",61,"URBAN 200,000-500,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",6,1987,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,68,"SP","IZ","IZ","pedagogics"
"MALE",61,"RURAL AREAS","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,1700,"MARRIED",6,2008,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",4,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,74,"KM","QJ","DP","pedagogics"
"FEMALE",63,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,NA,"MARRIED",4,1968,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,69,"NM","WS","QJ","pedagogics"
"FEMALE",31,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"IT`S DIFFICULT TO TELL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,67,"QJ","ZO","IJ","pedagogics"
"FEMALE",23,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,1500,"MARRIED",7,2010,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,70,"SZ","IO","AW","pedagogics"
"MALE",40,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",8,2000,NA,NA,"PLEASED",16,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"YES",10,"YES","YES","NO",NA,"YES, TO EU COUNTRY","FOREVER",NA,"PASSIVE",186,115,"IZ","SZ","DT","pedagogics"
"FEMALE",23,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","UNEMPLOYED",12,NA,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,55,"ND","AW","WR","pedagogics"
"FEMALE",31,"URBAN 100,000-200,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1800,"MARRIED",10,2000,NA,NA,"DELIGHTED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,64,"FO","CP","WS","pedagogics"
"FEMALE",65,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1400,"MARRIED",8,1967,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,72,"DT","YT","OZ","pedagogics"
"MALE",61,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,1920,"MARRIED",6,1976,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",163,105,"CS","PV","YT","pedagogics"
"FEMALE",44,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",0,NA,"MARRIED",9,1993,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,NA,"IZ","QX","SZ","pedagogics"
"FEMALE",75,"URBAN 20,000-100,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1800,"WIDOWED",10,1957,3,2009,"PLEASED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,84,"PV","OL","ZO","pedagogics"
"FEMALE",43,"URBAN 200,000-500,000","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3000,"MARRIED",12,1992,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",178,70,"HZ","OZ","DP","pedagogics"
"FEMALE",41,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",6,1996,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL",NA,NA,"NO",2,"NO",NA,NA,"NO","NO",NA,NA,NA,NA,"ACTIVE",163,66,"ZW","CS","NM","pedagogics"
"FEMALE",41,"RURAL AREAS","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3500,"MARRIED",6,1996,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",173,63,"WS","ZO","YT","pedagogics"
"FEMALE",55,"URBAN BELOW 20,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1200,"DIVORCED",5,1977,5,1998,"MOSTLY SATISFIED",2,"IT`S DIFFICULT TO TELL","YES","NO",NA,3,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",172,76,"ZW","AW","NM","pedagogics"
"FEMALE",52,"URBAN BELOW 20,000","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2400,"DIVORCED",6,1985,2,2008,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"PASSIVE",164,66,"CS","DT","OL","pedagogics"
"FEMALE",79,"URBAN BELOW 20,000","Malopolskie","POST-SECONDARY OR HIGHER","RETIRED",NA,200,"MARRIED",8,1964,NA,NA,"MIXED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"ZO","JO","WS","pedagogics"
"MALE",32,"URBAN BELOW 20,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",24,600,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,75,"YT","CP","OZ","pedagogics"
"MALE",24,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,1800,"MARRIED",7,2010,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"YES",3,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",185,100,"AW","ZO","ZW","pedagogics"
"FEMALE",47,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1400,"MARRIED",4,1986,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,74,"IJ","ND","KM","pedagogics"
"FEMALE",37,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,80,"YT","DP","CP","pedagogics"
"MALE",32,"URBAN 200,000-500,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",183,83,"SP","YT","PV","pedagogics"
"FEMALE",50,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",4,1987,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,100,"AW","ZO","DP","pedagogics"
"FEMALE",23,"URBAN 100,000-200,000","Mazowieckie","SECONDARY","PUPIL OR STUDENT",NA,1000,"SINGLE",NA,NA,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",168,60,"FO","IZ","CS","pedagogics"
"FEMALE",38,"URBAN 100,000-200,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3000,"MARRIED",8,1996,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,53,"IZ","DP","IO","pedagogics"
"FEMALE",45,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",8,1992,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,52,"PV","KM","WS","pedagogics"
"MALE",24,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",3,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",174,81,"HA","HZ","DP","pedagogics"
"FEMALE",52,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1700,"MARRIED",8,1982,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,85,"DP","ZW","ZW","pedagogics"
"FEMALE",31,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",17,NA,"MARRIED",4,2002,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",174,69,"OZ","GN","QJ","pedagogics"
"FEMALE",38,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,5400,"MARRIED",9,1995,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,82,"ZI","FO","AW","pedagogics"
"MALE",59,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",6,1985,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"PV","HZ","AW","pedagogics"
