"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","random_2","random_3","eduspec"
"MALE",21,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2400,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",180,70,"FT","KH","NT","production and processing"
"FEMALE",57,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",6,1977,NA,NA,"MOSTLY SATISFIED",5,"IT`S DIFFICULT TO TELL","YES","YES","YES",10,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"JO","MS","EE","production and processing"
"FEMALE",63,"RURAL AREAS","Lodzkie","SECONDARY","RETIRED",24,700,"MARRIED",10,1985,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,88,"OT","UE","KI","production and processing"
"FEMALE",27,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",9,2010,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,50,"QB","EE","NT","production and processing"
"FEMALE",37,"URBAN 500,000 AND OVER","Lodzkie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1900,"MARRIED",10,1997,NA,NA,"MOSTLY SATISFIED",2,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",166,62,"KI","TZ","GS","production and processing"
"MALE",53,"URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1000,"MARRIED",7,1983,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,81,"ZN","QW","NT","production and processing"
"MALE",23,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",7,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",NA,NA,"GQ","EQ","GS","production and processing"
"MALE",80,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,1500,"WIDOWED",6,1951,8,1992,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"YES",3,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,70,"JO","ZN","NT","production and processing"
"MALE",37,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,540,"SINGLE",NA,NA,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",174,54,"UE","TZ","OT","production and processing"
"MALE",45,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3300,"MARRIED",9,1989,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO","YES","7","NO",NA,NA,"ACTIVE",186,100,"OJ","OT","KI","production and processing"
"FEMALE",43,"URBAN 100,000-200,000","Kujawsko-pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,1500,"MARRIED",4,1990,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,78,"ZN","FT","NT","production and processing"
"FEMALE",24,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,600,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"YES",5,"NO","NO",NA,NA,"YES, TO EU COUNTRY","IT DEPENDS","DENMARK","NONE",172,72,"KI","OT","GQ","production and processing"
"MALE",23,"URBAN BELOW 20,000","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1300,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,80,"UE","KI","HS","production and processing"
"FEMALE",61,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","RETIRED",NA,1300,"MARRIED",12,1986,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",161,109,"HS","ZN","QW","production and processing"
"FEMALE",62,"URBAN 100,000-200,000","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",0,700,"MARRIED",12,1972,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,86,"ZN","EQ","TZ","production and processing"
"FEMALE",30,"URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1300,"MARRIED",7,2002,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,70,"TZ","MS","FT","production and processing"
"FEMALE",35,"RURAL AREAS","Slaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",6,1998,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,62,"EE","NT","MS","production and processing"
"FEMALE",54,"URBAN BELOW 20,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1500,"DE FACTO SEPARATED",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,58,"TZ","FT","CF","production and processing"
"FEMALE",54,"URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",4,1980,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",18,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,88,"JO","HS","OJ","production and processing"
"MALE",54,"URBAN 20,000-100,000","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1800,"WIDOWED",6,1996,10,2008,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,90,"NZ","TZ","HS","production and processing"
"MALE",80,"URBAN 200,000-500,000","Slaskie","SECONDARY","RETIRED",24,1350,"MARRIED",5,1956,NA,NA,"UNHAPPY",7,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,92,"UE","OT","EE","production and processing"
"FEMALE",35,"URBAN BELOW 20,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,2000,"MARRIED",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",174,81,"ZN","JO","QB","production and processing"
"FEMALE",54,"URBAN 100,000-200,000","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1031,"MARRIED",6,1979,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,80,"FT","MS","ZN","production and processing"
"FEMALE",55,"URBAN 20,000-100,000","Podlaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1450,"MARRIED",11,1975,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,82,"KI","FT","NZ","production and processing"
"FEMALE",45,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1400,"SINGLE",NA,NA,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,73,"QB","FT","QB","production and processing"
"MALE",43,"URBAN 100,000-200,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1600,"MARRIED",7,1988,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,86,"OJ","HS","EQ","production and processing"
"MALE",70,"URBAN 100,000-200,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","RETIRED",0,1360,"MARRIED",1,1962,NA,NA,"MOSTLY SATISFIED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"NT","GQ","OT","production and processing"
"FEMALE",44,"RURAL AREAS","Podkarpackie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1200,"MARRIED",6,1989,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,78,"JO","GS","JO","production and processing"
"FEMALE",42,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",8,1990,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,75,"GS","HS","GQ","production and processing"
"FEMALE",77,"RURAL AREAS","Slaskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,160,"MARRIED",2,1958,NA,NA,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"NONE",156,60,"QB","QW","UE","production and processing"
"FEMALE",70,"URBAN 100,000-200,000","Dolnoslaskie","PRIMARY/NO EDUCATION","RETIRED",24,900,"MARRIED",8,1960,NA,NA,"DELIGHTED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,100,"QB","GQ","MS","production and processing"
"MALE",38,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",8,1999,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",NA,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,70,"UE","CF","TZ","production and processing"
"FEMALE",48,"URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",9,1983,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,65,"HS","EQ","JO","production and processing"
"FEMALE",46,"URBAN BELOW 20,000","Warminsko-mazurskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1000,"MARRIED",4,1986,NA,NA,"PLEASED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,70,"OJ","QW","MS","production and processing"
"MALE",36,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1900,"MARRIED",1,1998,NA,NA,"MIXED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",1,"YES",6,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,78,"NT","TZ","EQ","production and processing"
"FEMALE",51,"RURAL AREAS","Lubelskie","SECONDARY","SELF-EMPLOYED",0,NA,"MARRIED",6,1980,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",15,"YES",10,"NO","NO","YES","18","YES, TO EU COUNTRY","IT DEPENDS","ITALY","NONE",162,66,"GS","FT","TZ","production and processing"
"MALE",27,"URBAN BELOW 20,000","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",10,1100,"SINGLE",NA,NA,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",173,61,"QW","MS","JO","production and processing"
"FEMALE",43,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1300,"LEGALLY SEPARATED",NA,1985,NA,2002,"TERRIBLE",4,NA,"YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,68,"OT","QB","QW","production and processing"
"FEMALE",56,"URBAN 500,000 AND OVER","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1300,"DIVORCED",8,1991,2,1997,"MOSTLY DISSATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,54,"KI","QW","GS","production and processing"
"FEMALE",62,"URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","RETIRED",24,1500,"MARRIED",7,1968,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,75,"OJ","CF","OT","production and processing"
"FEMALE",46,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,3000,"MARRIED",6,1987,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,70,"ZN","NZ","QW","production and processing"
"FEMALE",45,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","FARMER",0,400,"MARRIED",7,1991,NA,NA,"MOSTLY SATISFIED",4,"IT`S DIFFICULT TO TELL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"GS","KI","UE","production and processing"
"MALE",51,"URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,NA,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",190,80,"OJ","GS","EE","production and processing"
"FEMALE",42,"URBAN 100,000-200,000","Malopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",10,1992,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,68,"JO","GS","EE","production and processing"
"FEMALE",34,"URBAN 100,000-200,000","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,1200,"MARRIED",12,1997,NA,NA,"UNHAPPY",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,62,"NT","GQ","ZN","production and processing"
"FEMALE",41,"RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",17,NA,"MARRIED",10,1997,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","YES","12","YES, TO EU COUNTRY","LESS THAN 1 YEAR","NETHERLANDS","NONE",164,70,"EQ","OJ","KI","production and processing"
"FEMALE",53,"URBAN 200,000-500,000","Lubuskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1200,"MARRIED",2,1979,NA,NA,"MIXED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,73,"MS","JO","GS","physical sciences"
"FEMALE",65,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,4200,"WIDOWED",6,1966,8,2007,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,72,"FT","EE","MS","physical sciences"
"FEMALE",81,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","RETIRED",24,1480,"WIDOWED",6,1956,10,1978,"PLEASED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,58,"CF","ZN","MS","physical sciences"
"FEMALE",35,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2200,"MARRIED",6,2003,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,60,"JO","MS","JO","physical sciences"
"MALE",49,"URBAN BELOW 20,000","Pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1620,"MARRIED",6,1990,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",20,"NO","YES","NO",NA,"NO",NA,NA,"NONE",182,79,"CF","EE","NZ","physical sciences"
"FEMALE",27,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,2400,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","MORE THAN 2 YEARS","GERMANY","ACTIVE",164,61,"JO","EQ","EE","physical sciences"
"FEMALE",48,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,850,"WIDOWED",9,1990,10,2004,"MOSTLY DISSATISFIED",19,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",167,NA,"FT","EE","UE","physical sciences"
"FEMALE",43,"URBAN 200,000-500,000","Lubuskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",16,1800,"DIVORCED",NA,NA,4,2000,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"YES",20,"NO","NO","YES","12","NO",NA,NA,"NONE",156,56,"NZ","OJ","EE","physical sciences"
"FEMALE",32,"URBAN 100,000-200,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,2000,"MARRIED",10,2007,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",158,58,"KH","KI","EQ","physical sciences"
"FEMALE",57,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2900,"MARRIED",6,1978,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,62,"JO","UE","HS","physical sciences"
"FEMALE",25,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,600,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",173,80,"CF","OJ","KH","physical sciences"
"FEMALE",61,"URBAN BELOW 20,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,1800,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,68,"EQ","EQ","UE","physical sciences"
"FEMALE",55,"RURAL AREAS","Slaskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",4,1978,NA,NA,"MOSTLY SATISFIED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",178,98,"HS","ZN","MS","physical sciences"
"FEMALE",76,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2400,"MARRIED",6,1955,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,72,"NZ","HS","QW","physical sciences"
"FEMALE",72,"URBAN 200,000-500,000","Lubuskie","POST-SECONDARY OR HIGHER","RETIRED",NA,800,NA,1,1959,4,2002,"PLEASED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,74,"QW","FT","NT","physical sciences"
"FEMALE",54,"URBAN BELOW 20,000","Pomorskie","SECONDARY","UNEMPLOYED",18,NA,"MARRIED",8,1982,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",1,"YES",3,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",159,61,"UE","EE","GS","physical sciences"
"FEMALE",24,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,1100,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",174,NA,"HS","KI","JO","physical sciences"
"FEMALE",62,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,1297,"MARRIED",6,1972,NA,NA,"PLEASED",3,"IT`S DIFFICULT TO TELL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",155,68,"TZ","QW","EE","physical sciences"
"FEMALE",67,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,3000,"MARRIED",6,1979,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",171,86,"KI","FT","OT","physical sciences"
"MALE",73,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1800,"MARRIED",8,1964,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,98,"KH","QW","MS","physical sciences"
"FEMALE",35,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",11,1996,NA,NA,"PLEASED",1,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",169,88,"EQ","MS","KH","physical sciences"
"FEMALE",63,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"WIDOWED",2,1979,9,2005,"DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",13,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,80,"GQ","EE","QB","physical sciences"
"FEMALE",35,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3500,"MARRIED",11,1998,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",166,66,"NZ","GS","KH","physical sciences"
"MALE",75,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",24,2400,"MARRIED",6,1975,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,82,"MS","CF","HS","physical sciences"
"FEMALE",58,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3500,"MARRIED",7,1974,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,59,"KH","KH","NT","pedagogics"
"FEMALE",26,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","YES","24","NO",NA,NA,"ACTIVE",160,58,"UE","HS","NT","pedagogics"
"FEMALE",43,"URBAN 100,000-200,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2300,"MARRIED",4,1990,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"ZN","FT","NT","pedagogics"
"FEMALE",24,"URBAN 20,000-100,000","Kujawsko-pomorskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",164,59,"GS","OJ","KI","pedagogics"
