"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"MALE",44,"URBAN BELOW 20,000","Zachodnio-pomorskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,6000,"MARRIED",6,1996,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",8,"NO",NA,"NO","NO","YES","52","YES, TO NON-EU COUNTRY","MORE THAN 2 YEARS","NORWAY","PASSIVE",182,76,"BN","agriculture, forestry, fishing"
"FEMALE",55,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,NA,"MARRIED",4,1976,NA,NA,"MOSTLY SATISFIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,40,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,70,"JX","agriculture, forestry, fishing"
"MALE",59,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",NA,1800,"SINGLE",NA,NA,NA,NA,"MIXED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",99,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,110,"UC","agriculture, forestry, fishing"
"FEMALE",63,"URBAN 20,000-100,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",0,950,"MARRIED",9,1970,NA,NA,"DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO",NA,NA,"NO","NO",NA,"NO",NA,NA,"NONE",164,62,"IY","agriculture, forestry, fishing"
"MALE",50,"RURAL AREAS","Swietokrzyskie","SECONDARY","FARMER",0,1000,"MARRIED",9,2005,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,91,"OB","agriculture, forestry, fishing"
"MALE",64,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",7,NA,"MARRIED",3,1975,NA,NA,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",5,"YES",10,"YES","YES","NO",NA,"NO",NA,NA,"NONE",160,59,"BN","agriculture, forestry, fishing"
"FEMALE",62,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","RETIRED",0,1600,"MARRIED",9,1970,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,60,"JX","agriculture, forestry, fishing"
"MALE",57,"RURAL AREAS","Opolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2700,"DIVORCED",10,1976,6,1998,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",55,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,92,"IY","agriculture, forestry, fishing"
"MALE",50,"RURAL AREAS","Mazowieckie","SECONDARY","FARMER",0,5000,"MARRIED",7,1985,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",177,85,"NT","agriculture, forestry, fishing"
"FEMALE",51,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",8,1985,NA,NA,"PLEASED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"LS","agriculture, forestry, fishing"
"MALE",49,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","FARMER",NA,1000,"DE FACTO SEPARATED",12,1993,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",2,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",180,86,"LS","agriculture, forestry, fishing"
"FEMALE",57,"URBAN BELOW 20,000","Podkarpackie","SECONDARY","RETIRED",NA,660,"WIDOWED",10,1975,6,2006,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,90,"OB","agriculture, forestry, fishing"
"MALE",52,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",24,700,"MARRIED",8,1984,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",188,80,"UC","agriculture, forestry, fishing"
"MALE",44,"RURAL AREAS","Podlaskie","VOCATIONAL/GRAMMAR","FARMER",NA,2000,"MARRIED",6,1992,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,80,"VG","agriculture, forestry, fishing"
"FEMALE",60,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED",NA,700,"MARRIED",2,1978,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",155,50,"UC","agriculture, forestry, fishing"
"FEMALE",52,"RURAL AREAS","Podkarpackie","SECONDARY","FARMER",0,NA,"MARRIED",7,1983,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,77,"ER","agriculture, forestry, fishing"
"MALE",77,"URBAN BELOW 20,000","Lubuskie","POST-SECONDARY OR HIGHER","RETIRED",24,1900,"MARRIED",3,1961,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,75,"YF","agriculture, forestry, fishing"
"MALE",45,"RURAL AREAS","Slaskie","SECONDARY","FARMER",0,1000,"MARRIED",4,1993,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",NA,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,59,"US","agriculture, forestry, fishing"
"FEMALE",30,"RURAL AREAS","Wielkopolskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",4,2001,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",2,"YES",10,"NO","NO",NA,NA,"NO",NA,NA,"NONE",168,58,"UC","agriculture, forestry, fishing"
"MALE",38,"URBAN 100,000-200,000","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",6,"YES",30,"YES","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","BELGIUM","NONE",173,100,"BN","agriculture, forestry, fishing"
"FEMALE",55,"URBAN BELOW 20,000","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,1300,"MARRIED",6,1980,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,83,"HQ","agriculture, forestry, fishing"
"MALE",50,"RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1400,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,86,"HQ","agriculture, forestry, fishing"
"FEMALE",54,"RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED",0,NA,"MARRIED",6,1975,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,65,"UC","agriculture, forestry, fishing"
"MALE",68,"URBAN 100,000-200,000","Lodzkie","SECONDARY","RETIRED",24,2300,"MARRIED",2,1969,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,90,"BN","agriculture, forestry, fishing"
"FEMALE",64,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,1200,"MARRIED",7,1987,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,64,"GD","agriculture, forestry, fishing"
"MALE",31,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",6,2003,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",187,74,"AT","agriculture, forestry, fishing"
"MALE",61,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","RETIRED",0,1420,"SINGLE",NA,NA,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",NA,NA,"YP","agriculture, forestry, fishing"
"MALE",50,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","FARMER",0,1200,"MARRIED",4,1989,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",173,92,"ER","agriculture, forestry, fishing"
"MALE",62,"RURAL AREAS","Podlaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",NA,500,"MARRIED",7,1972,NA,NA,"MIXED",4,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO",6,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"PASSIVE",174,80,"RG","agriculture, forestry, fishing"
"FEMALE",59,"URBAN 100,000-200,000","Podkarpackie","SECONDARY","LONG-TERM SICK/DISABLED",NA,1900,"WIDOWED",7,1976,1,1996,"UNHAPPY",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,45,"ZZ","agriculture, forestry, fishing"
"FEMALE",61,"URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","RETIRED",0,1600,"WIDOWED",6,1973,6,1980,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,70,"IY","agriculture, forestry, fishing"
"FEMALE",41,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","FARMER",NA,1000,"MARRIED",9,1994,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,60,"QE","agriculture, forestry, fishing"
"MALE",55,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","FARMER",0,1100,"MARRIED",9,1982,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"VG","agriculture, forestry, fishing"
"FEMALE",59,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED",24,952,"MARRIED",4,1973,NA,NA,"MOSTLY SATISFIED",12,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",152,78,"HQ","agriculture, forestry, fishing"
"MALE",21,"RURAL AREAS","Wielkopolskie","SECONDARY","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",173,60,"JX","agriculture, forestry, fishing"
"FEMALE",54,"URBAN 100,000-200,000","Lodzkie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",12,1000,"WIDOWED",4,1980,5,2007,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,50,"BN","agriculture, forestry, fishing"
"FEMALE",55,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED",0,550,"MARRIED",NA,1979,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,96,"ZZ","agriculture, forestry, fishing"
"FEMALE",63,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED",24,700,"MARRIED",9,1970,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,80,"AT","agriculture, forestry, fishing"
"FEMALE",61,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",4,1986,NA,NA,"MOSTLY SATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",158,51,"YF","agriculture, forestry, fishing"
"MALE",37,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","FARMER",0,2500,"MARRIED",9,1997,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,84,"ER","agriculture, forestry, fishing"
"MALE",41,"URBAN BELOW 20,000","Malopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",8,1990,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"YF","agriculture, forestry, fishing"
"FEMALE",50,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","FARMER",0,2000,"MARRIED",2,1982,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,86,"YP","agriculture, forestry, fishing"
"MALE",27,"URBAN 500,000 AND OVER","Malopolskie","SECONDARY","UNEMPLOYED",4,NA,"DE FACTO SEPARATED",10,2009,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GREAT BRITAIN","ACTIVE",180,80,"BN","agriculture, forestry, fishing"
"FEMALE",48,"URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","UNEMPLOYED",21,660,"MARRIED",7,1983,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",12,"NO","NO","YES","5","YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","NONE",163,68,"JX","agriculture, forestry, fishing"
"MALE",45,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","FARMER",0,5000,"MARRIED",10,1988,NA,NA,"MIXED",9,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO",1,"YES",12,"YES","YES","NO",NA,"NO",NA,NA,"NONE",177,90,"IY","agriculture, forestry, fishing"
"MALE",70,"URBAN BELOW 20,000","Podkarpackie","SECONDARY","RETIRED",24,2000,"MARRIED",6,1965,NA,NA,"MIXED",5,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,75,"VG","agriculture, forestry, fishing"
"FEMALE",37,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"DIVORCED",7,1994,1,1996,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",0,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,58,"ZZ","agriculture, forestry, fishing"
"MALE",38,"URBAN BELOW 20,000","Podlaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,5000,"MARRIED",6,2002,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,81,"UC","agriculture, forestry, fishing"
"FEMALE",58,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",24,3800,"MARRIED",7,1973,NA,NA,"MOSTLY SATISFIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",16,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",153,82,"UC","agriculture, forestry, fishing"
"FEMALE",62,"RURAL AREAS","Malopolskie","SECONDARY","RETIRED",0,900,"WIDOWED",1,1977,4,1991,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,70,"QE","agriculture, forestry, fishing"
"MALE",55,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","FARMER",0,1000,"MARRIED",4,1977,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",12,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,80,"BN","agriculture, forestry, fishing"
"MALE",26,"RURAL AREAS","Mazowieckie","SECONDARY","FARMER",NA,3500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",3,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"NONE",183,79,"OB","agriculture, forestry, fishing"
"FEMALE",42,"URBAN 500,000 AND OVER","Wielkopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",1,3900,"SINGLE",NA,NA,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,0,"NO",NA,"NO",NA,"NO",NA,"NO",NA,NA,"NONE",154,65,"JX","agriculture, forestry, fishing"
"FEMALE",49,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",1,1985,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"HQ","agriculture, forestry, fishing"
"MALE",54,"RURAL AREAS","Slaskie","VOCATIONAL/GRAMMAR","FARMER",0,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,68,"YP","agriculture, forestry, fishing"
"FEMALE",46,"RURAL AREAS","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,1200,"MARRIED",8,1988,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,65,"HQ","agriculture, forestry, fishing"
"FEMALE",64,"RURAL AREAS","Lubelskie","SECONDARY","RETIRED",24,700,"MARRIED",1,1970,NA,NA,"PLEASED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,64,"YO","agriculture, forestry, fishing"
"MALE",58,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1200,"MARRIED",9,1979,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",9,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,70,"US","agriculture, forestry, fishing"
"MALE",52,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1800,"SINGLE",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",10,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"NONE",176,110,"NT","agriculture, forestry, fishing"
"MALE",38,"RURAL AREAS","Lubelskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",NA,2000,"MARRIED",2,1996,NA,NA,"PLEASED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"IY","agriculture, forestry, fishing"
"MALE",40,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1600,"MARRIED",9,1992,NA,NA,"MOSTLY DISSATISFIED",0,"IT`S DIFFICULT TO TELL","YES","YES","NO",4,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,80,"OB","agriculture, forestry, fishing"
"FEMALE",57,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",8,1973,NA,NA,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,63,"UR","agriculture, forestry, fishing"
"MALE",39,"RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","FARMER",NA,NA,"MARRIED",6,2006,NA,NA,"MIXED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",20,"YES",40,"NO","NO","NO",NA,"YES, TO EU COUNTRY","FOREVER","USA","NONE",178,78,"NT","agriculture, forestry, fishing"
"MALE",80,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","RETIRED",NA,1400,"WIDOWED",11,1963,12,2008,"MOSTLY SATISFIED",14,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,91,"GD","agriculture, forestry, fishing"
"MALE",35,"RURAL AREAS","Mazowieckie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,1400,"SINGLE",NA,NA,NA,NA,"MIXED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,70,"BN","agriculture, forestry, fishing"
"FEMALE",36,"RURAL AREAS","Lubuskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",24,NA,"MARRIED",12,1995,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,54,"YF","agriculture, forestry, fishing"
"MALE",46,"RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",9,1989,NA,NA,"DELIGHTED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"NONE",176,74,"ER","agriculture, forestry, fishing"
"FEMALE",29,"RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",10,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO",10,"YES",20,"NO","YES",NA,NA,"NO",NA,NA,"NONE",165,58,"ER","agriculture, forestry, fishing"
"MALE",64,"RURAL AREAS","Podlaskie","SECONDARY","RETIRED",NA,760,"MARRIED",9,1968,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,91,"YF","agriculture, forestry, fishing"
"MALE",54,"RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","FARMER",0,1500,"MARRIED",2,1983,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,100,"UC","agriculture, forestry, fishing"
"MALE",28,"RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,1500,"MARRIED",9,2006,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",1,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"NONE",186,110,"IY","agriculture, forestry, fishing"
"FEMALE",65,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","RETIRED",NA,920,"WIDOWED",4,1968,4,1993,"MOSTLY SATISFIED",10,"IT`S DIFFICULT TO TELL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,62,"GD","agriculture, forestry, fishing"
"FEMALE",37,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",4,1500,"DIVORCED",4,1995,10,2002,"MOSTLY DISSATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,65,"GD","agriculture, forestry, fishing"
"MALE",50,"RURAL AREAS","Warminsko-mazurskie","VOCATIONAL/GRAMMAR","FARMER",0,NA,"MARRIED",7,1984,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,95,"ER","agriculture, forestry, fishing"
"MALE",46,"RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","FARMER",NA,2500,"MARRIED",10,1989,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",188,99,"LS","agriculture, forestry, fishing"
"FEMALE",35,"URBAN 100,000-200,000","Wielkopolskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",6,2001,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",9,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",150,65,"GD","agriculture, forestry, fishing"
"MALE",70,"URBAN 100,000-200,000","Dolnoslaskie","SECONDARY","RETIRED",0,1460,"MARRIED",7,1967,NA,NA,"MIXED",10,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",5,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,90,"YF","agriculture, forestry, fishing"
