"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"FEMALE",77,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","RETIRED",24,1998,"WIDOWED",7,1965,4,1987,"MIXED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,75,"NE","pedagogics"
"FEMALE",26,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1670,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",172,60,"RW","pedagogics"
"FEMALE",76,"RURAL AREAS","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED",NA,1200,"WIDOWED",6,1959,10,2005,"PLEASED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,58,"ZA","pedagogics"
"FEMALE",48,"URBAN BELOW 20,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"WIDOWED",9,1984,7,1998,"MOSTLY SATISFIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",169,75,"DX","pedagogics"
"FEMALE",28,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1800,"DE FACTO SEPARATED",6,2008,8,2009,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,57,"UW","pedagogics"
"MALE",34,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4000,"MARRIED",8,2001,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","NO","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",184,110,"NE","mathematics and statistics"
"MALE",80,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",0,1100,"MARRIED",12,1957,NA,NA,"MOSTLY SATISFIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,80,"JZ","mathematics and statistics"
"FEMALE",74,"URBAN 200,000-500,000","Lubuskie","SECONDARY","RETIRED",0,870,"MARRIED",8,2008,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,70,"CI","mathematics and statistics"
"FEMALE",60,"URBAN 20,000-100,000","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,1690,"MARRIED",3,1973,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,85,"OZ","mathematics and statistics"
"FEMALE",21,"RURAL AREAS","Lubelskie","SECONDARY","PUPIL OR STUDENT",NA,NA,"SINGLE",NA,NA,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",159,50,"MD","mathematics and statistics"
"MALE",72,"URBAN 200,000-500,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",2,1760,"MARRIED",8,2000,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",6,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,57,"JQ","mathematics and statistics"
"FEMALE",41,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2500,"MARRIED",1,1997,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,65,"NE","mathematics and statistics"
"FEMALE",29,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2600,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,73,"FU","mathematics and statistics"
"FEMALE",60,"URBAN BELOW 20,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",0,1325,"MARRIED",6,1981,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,76,"DX","mathematics and statistics"
"FEMALE",70,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1300,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",150,75,"YP","mathematics and statistics"
"FEMALE",60,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,1466,"WIDOWED",12,1975,8,1980,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",162,56,"MD","mathematics and statistics"
"FEMALE",60,"URBAN BELOW 20,000","Lubelskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1000,"MARRIED",10,1979,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",155,98,"YT","mathematics and statistics"
"FEMALE",26,"URBAN 20,000-100,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",5,1350,"MARRIED",1,2007,NA,NA,"MOSTLY DISSATISFIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,80,"JJ","mathematics and statistics"
"FEMALE",45,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,1000,"MARRIED",4,1991,NA,NA,"MIXED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,64,"JQ","liberal arts"
"FEMALE",67,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",0,1880,"MARRIED",8,1968,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,65,"NA","liberal arts"
"FEMALE",41,"URBAN 20,000-100,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2100,"SINGLE",NA,NA,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",21,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",168,50,"EX","liberal arts"
"FEMALE",59,"URBAN 100,000-200,000","Lubuskie","POST-SECONDARY OR HIGHER","RETIRED",24,1392,"MARRIED",1,1979,NA,NA,"MIXED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,85,"ML","liberal arts"
"FEMALE",25,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",4,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,61,"FU","liberal arts"
"FEMALE",36,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",8,NA,"MARRIED",3,2000,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,56,"NA","liberal arts"
"FEMALE",74,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",2,NA,"MARRIED",4,1970,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",162,62,"MD","liberal arts"
"FEMALE",64,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","RETIRED",0,1000,"MARRIED",1,1969,NA,NA,"PLEASED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,100,"NA","liberal arts"
"FEMALE",49,"URBAN BELOW 20,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1800,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",NA,"IT`S DIFFICULT TO TELL","YES","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,60,"FU","liberal arts"
"FEMALE",36,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1500,"DIVORCED",1,1995,9,2005,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",163,54,"YT","liberal arts"
"MALE",27,"URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,70,"ML","liberal arts"
"FEMALE",62,"URBAN 200,000-500,000","Podkarpackie","POST-SECONDARY OR HIGHER","RETIRED",0,2200,"WIDOWED",3,1970,9,1998,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",8,"YES",25,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",154,60,"EX","liberal arts"
"FEMALE",36,"URBAN 100,000-200,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2300,"MARRIED",6,2003,NA,NA,"PLEASED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,50,"UR","liberal arts"
"FEMALE",48,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"MARRIED",4,1983,NA,NA,"MOSTLY SATISFIED",6,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","YES",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,75,"JJ","liberal arts"
"FEMALE",67,"URBAN 500,000 AND OVER","Lodzkie","SECONDARY","RETIRED",0,1100,"MARRIED",8,1973,NA,NA,"MOSTLY DISSATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,64,"MD","liberal arts"
"MALE",26,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",3,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,70,"UW","liberal arts"
"FEMALE",41,"URBAN 200,000-500,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3500,"MARRIED",7,2008,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",167,80,"FU","liberal arts"
"FEMALE",58,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",12,1600,"MARRIED",9,1977,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",155,70,"MH","liberal arts"
"MALE",37,"URBAN 200,000-500,000","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",176,84,"DX","liberal arts"
"FEMALE",30,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",157,56,"CI","liberal arts"
"MALE",38,"URBAN 100,000-200,000","Dolnoslaskie",NA,"EMPLOYED IN PUBLIC SECTOR",NA,2500,"MARRIED",8,2003,NA,NA,"DELIGHTED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,95,"JZ","liberal arts"
"FEMALE",26,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1200,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,65,"NA","liberal arts"
"FEMALE",38,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2800,"MARRIED",5,1997,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,74,"YP","liberal arts"
"MALE",43,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",8,1998,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",188,105,"JQ","liberal arts"
"FEMALE",20,"RURAL AREAS","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",NA,NA,"SINGLE",NA,NA,NA,NA,"DELIGHTED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",171,82,"JN","liberal arts"
"FEMALE",31,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",3,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",4,"NO",NA,"YES","YES","NO",NA,"NO",NA,NA,"ACTIVE",178,69,"DX","liberal arts"
"MALE",33,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,5000,"MARRIED",9,2010,NA,NA,"MOSTLY SATISFIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",20,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",179,80,"WG","liberal arts"
"FEMALE",61,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"MARRIED",1,1975,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,78,"CI","liberal arts"
"FEMALE",59,"URBAN BELOW 20,000","Slaskie","PRIMARY/NO EDUCATION","RETIRED",24,850,"MARRIED",10,1972,NA,NA,"MOSTLY SATISFIED",8,"IT`S DIFFICULT TO TELL","YES","YES","YES",1,"YES",12,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,52,"RW","liberal arts"
"FEMALE",35,"RURAL AREAS","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1900,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,59,"NE","liberal arts"
"FEMALE",26,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"SINGLE",NA,NA,NA,NA,"DELIGHTED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","YES","15","NO",NA,NA,"ACTIVE",169,55,"QN","liberal arts"
"FEMALE",46,"URBAN 20,000-100,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2600,"DIVORCED",8,1994,2,2007,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",11,"YES",7,"YES","NO","NO",NA,"NO",NA,NA,"NONE",164,60,"OZ","liberal arts"
"FEMALE",34,"URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2500,"MARRIED",8,2009,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,63,"YY","liberal arts"
"MALE",30,"URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",6,3200,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",2,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,81,"JO","liberal arts"
"MALE",72,"URBAN 100,000-200,000","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",0,7000,"MARRIED",6,1964,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,83,"OZ","liberal arts"
"FEMALE",25,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,52,"ZA","liberal arts"
"FEMALE",30,"RURAL AREAS","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",7,2005,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,66,"RW","liberal arts"
"FEMALE",46,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,1000,"MARRIED",12,1991,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",6,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,45,"RW","liberal arts"
"FEMALE",33,"RURAL AREAS","Podlaskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",12,NA,"MARRIED",8,2006,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","YES","4","NO",NA,NA,"ACTIVE",167,75,"DX","liberal arts"
"FEMALE",30,"URBAN BELOW 20,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",3,1000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,52,"NE","liberal arts"
"FEMALE",41,"URBAN BELOW 20,000","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,2000,"MARRIED",7,1994,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,85,"NE","liberal arts"
"MALE",44,"RURAL AREAS","Lodzkie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",5,1992,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",182,82,"JQ","liberal arts"
"FEMALE",70,"URBAN 20,000-100,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","RETIRED",0,1800,"WIDOWED",11,1961,11,2006,"MOSTLY SATISFIED",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO",8,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,75,"FU","liberal arts"
"MALE",56,"URBAN 100,000-200,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,NA,"MARRIED",10,1982,NA,NA,"PLEASED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",5,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,98,"FU","liberal arts"
"FEMALE",31,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",168,65,"EX","liberal arts"
"FEMALE",39,"URBAN 200,000-500,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2000,"MARRIED",7,1995,NA,NA,"MOSTLY SATISFIED",3,"IT`S DIFFICULT TO TELL","YES","YES","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",169,80,"MH","liberal arts"
"FEMALE",26,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",1,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",156,56,"YT","liberal arts"
"FEMALE",55,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",12,1980,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"YES",1,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",162,54,"JO","liberal arts"
"FEMALE",45,"URBAN 20,000-100,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,3000,"DIVORCED",10,1989,2,2006,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",160,55,"WG","liberal arts"
"FEMALE",24,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",163,47,"UW","liberal arts"
"MALE",28,"URBAN 200,000-500,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,4500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",181,80,"UI","liberal arts"
"FEMALE",25,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,600,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",1,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,55,"RW","liberal arts"
"MALE",72,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","RETIRED",0,2000,"MARRIED",12,1966,NA,NA,"PLEASED",8,"IT`S DIFFICULT TO TELL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,83,"YP","liberal arts"
"FEMALE",67,"URBAN 500,000 AND OVER","Dolnoslaskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1920,"MARRIED",10,1965,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,98,"ML","liberal arts"
"FEMALE",70,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",0,4500,"MARRIED",8,1973,NA,NA,"PLEASED",9,"IT`S DIFFICULT TO TELL","YES","NO OPINION","YES",2,"YES",30,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,56,"MD","liberal arts"
"FEMALE",55,"URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",7,1981,NA,NA,"MOSTLY SATISFIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,73,"NA","liberal arts"
"FEMALE",66,"URBAN 20,000-100,000","Podlaskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1400,"SINGLE",NA,NA,NA,NA,"MIXED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",175,76,"JJ","liberal arts"
"MALE",76,"URBAN BELOW 20,000","Malopolskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1000,"MARRIED",8,1964,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",186,120,"JO","liberal arts"
