"sex","age","placesize","region","edu","socprof","unempdur","income","marital","mmarr","ymarr","msepdiv","ysepdiv","ls","depress","trust","trustfam","trustneigh","sport","nofriend","smoke","nociga","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","height","weight","random_1","eduspec"
"MALE",65,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","RETIRED",0,3500,"MARRIED",8,1970,NA,NA,"PLEASED",10,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",10,"YES",40,"YES","YES","NO",NA,"NO",NA,NA,"ACTIVE",165,68,"IL","environmental protection"
"MALE",66,"URBAN 20,000-100,000","Slaskie","SECONDARY","LONG-TERM SICK/DISABLED",24,900,"MARRIED",11,1962,NA,NA,"PLEASED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,75,"ZN","environmental protection"
"MALE",27,"RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","FARMER",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,71,"DH","environmental protection"
"FEMALE",49,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,NA,"WIDOWED",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,98,"UG","environmental protection"
"FEMALE",28,"RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",12,NA,"MARRIED",4,2007,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,60,"MF","environmental protection"
"FEMALE",30,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,60,"IL","environmental protection"
"MALE",33,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",12,2002,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,76,"OV","environmental protection"
"FEMALE",24,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",NA,500,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",3,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"ACTIVE",155,57,"MF","environmental protection"
"MALE",25,"RURAL AREAS","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,2100,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"YES",5,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",190,94,"ZN","environmental protection"
"MALE",31,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1800,"MARRIED",10,2010,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",178,75,"DH","environmental protection"
"FEMALE",42,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED",NA,3000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,110,"UG","environmental protection"
"FEMALE",27,"RURAL AREAS","Slaskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",8,NA,"MARRIED",8,2009,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","NO",15,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,52,"IS","environmental protection"
"MALE",36,"URBAN 20,000-100,000","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"DIVORCED",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",174,110,"OV","environmental protection"
"MALE",35,"RURAL AREAS","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"NONE",172,71,"HB","environmental protection"
"FEMALE",26,"URBAN BELOW 20,000","Slaskie","SECONDARY","PUPIL OR STUDENT",24,NA,"MARRIED",9,2004,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,54,"FE","environmental protection"
"MALE",58,"RURAL AREAS","Swietokrzyskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",8,1978,NA,NA,"DELIGHTED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",182,82,"HU","environmental protection"
"FEMALE",26,"URBAN BELOW 20,000","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",6,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",3,"NO",NA,"NO","NO","YES","9","YES, TO NON-EU COUNTRY","IT DEPENDS","CANADA","ACTIVE",168,55,"ZV","environmental protection"
"FEMALE",24,"URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",12,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,65,"GN","environmental protection"
"MALE",30,"URBAN 100,000-200,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2500,"MARRIED",5,2008,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",169,82,"SC","environmental protection"
"MALE",41,"URBAN 200,000-500,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,5000,"MARRIED",7,1991,NA,NA,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",1,"NO",NA,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",170,80,"ZV","environmental protection"
"MALE",38,"URBAN 100,000-200,000","Podlaskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR",NA,1600,"MARRIED",10,1996,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",180,100,"ZN","environmental protection"
"MALE",25,"URBAN BELOW 20,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",NA,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",0,"NO",NA,"NO","NO",NA,NA,"YES, TO EU COUNTRY","IT DEPENDS",NA,"ACTIVE",186,80,"ZV","economy and administration"
"FEMALE",31,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1050,"DIVORCED",7,2004,9,2009,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",155,63,"PF","economy and administration"
"MALE",46,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,3500,"MARRIED",10,1985,NA,NA,"PLEASED",0,"IT`S DIFFICULT TO TELL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,80,"WF","economy and administration"
"FEMALE",36,"URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1500,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO","YES",30,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,56,"DB","economy and administration"
"FEMALE",37,"URBAN 100,000-200,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,4200,"DE FACTO SEPARATED",6,1997,NA,2009,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,60,"SM","economy and administration"
"FEMALE",33,"URBAN BELOW 20,000","Lubuskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",1,1400,"MARRIED",6,1999,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",165,53,"BW","economy and administration"
"FEMALE",36,"URBAN 100,000-200,000","Pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,1500,"MARRIED",8,1997,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",NA,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,57,"SM","economy and administration"
"FEMALE",25,"URBAN 100,000-200,000","Mazowieckie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",6,750,"MARRIED",8,2007,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",5,"NO",NA,"NO","NO","NO",NA,NA,NA,NA,"PASSIVE",156,56,"GC","economy and administration"
"FEMALE",30,"RURAL AREAS","Wielkopolskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",11,2004,NA,NA,"DELIGHTED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,75,"HB","economy and administration"
"FEMALE",73,"URBAN 20,000-100,000","Mazowieckie","VOCATIONAL/GRAMMAR","RETIRED",0,1200,"WIDOWED",9,1957,2,2001,"PLEASED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,70,"IL","economy and administration"
"FEMALE",42,"URBAN BELOW 20,000","Swietokrzyskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,600,"DIVORCED",10,1988,4,2008,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","NO","NO","YES",3,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",150,60,"ZV","economy and administration"
"FEMALE",31,"RURAL AREAS","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",NA,NA,"MARRIED",9,2006,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",15,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",160,74,"PF","economy and administration"
"FEMALE",27,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",18,1200,"MARRIED",6,2006,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",172,75,"PX","economy and administration"
"FEMALE",74,"URBAN 20,000-100,000","Lubelskie","SECONDARY","RETIRED",NA,1650,"MARRIED",11,1961,NA,NA,"MOSTLY SATISFIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,85,"QC","economy and administration"
"FEMALE",78,"URBAN 500,000 AND OVER","Malopolskie","POST-SECONDARY OR HIGHER","RETIRED",NA,1600,"SINGLE",NA,NA,NA,NA,"PLEASED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",158,57,"GT","economy and administration"
"MALE",65,"URBAN 100,000-200,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","RETIRED",NA,2450,"MARRIED",12,1970,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,70,"GC","economy and administration"
"FEMALE",31,"RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR",0,1240,NA,8,2001,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","NETHERLANDS","ACTIVE",168,79,"IS","economy and administration"
"FEMALE",38,"URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",NA,380,"MARRIED",8,2009,NA,NA,"MOSTLY SATISFIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",3,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","IT DEPENDS","GREAT BRITAIN","PASSIVE",156,57,"AG","economy and administration"
"FEMALE",64,"URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","RETIRED",0,1900,"MARRIED",11,1973,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",165,62,"LI","economy and administration"
"MALE",72,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","RETIRED",0,2800,"MARRIED",9,1971,NA,NA,"MOSTLY SATISFIED",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",180,78,"WF","economy and administration"
"FEMALE",24,"RURAL AREAS","Pomorskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO",NA,NA,"NO",NA,NA,"PASSIVE",167,55,"ZN","economy and administration"
"FEMALE",26,"URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",168,52,"UG","economy and administration"
"FEMALE",34,"URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"MARRIED",2,2002,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO","NO",3,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",175,65,"DB","economy and administration"
"FEMALE",62,"URBAN 200,000-500,000","Opolskie","SECONDARY","RETIRED",0,3000,"MARRIED",7,1967,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","YES",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,58,"HO","economy and administration"
"FEMALE",51,"URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED",NA,610,"MARRIED",8,1994,NA,NA,"MOSTLY SATISFIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",10,"YES",10,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,98,"IS","economy and administration"
"MALE",38,"URBAN 20,000-100,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3000,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",5,"YES",20,"YES","NO","NO",NA,"NO",NA,NA,"ACTIVE",183,89,"DH","economy and administration"
"FEMALE",37,"URBAN 100,000-200,000","Slaskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",8,1998,NA,NA,"MOSTLY SATISFIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,58,"HB","economy and administration"
"FEMALE",32,"URBAN 100,000-200,000","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1300,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,54,"LI","economy and administration"
"MALE",38,"RURAL AREAS","Wielkopolskie","SECONDARY","SELF-EMPLOYED",0,1200,"MARRIED",6,1997,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"YES, TO EU COUNTRY","FOREVER","FRANCE","NONE",170,68,"ZN","economy and administration"
"MALE",26,"RURAL AREAS","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3900,"SINGLE",NA,NA,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",174,74,"WF","economy and administration"
"FEMALE",23,"RURAL AREAS","Podkarpackie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",7,"YES",15,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",176,73,"PF","economy and administration"
"FEMALE",27,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,3100,"MARRIED",9,2008,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",162,64,"GC","economy and administration"
"FEMALE",37,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",0,1800,"MARRIED",4,2000,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"YES",3,"NO","YES","NO",NA,"NO",NA,NA,"PASSIVE",165,60,"HU","economy and administration"
"FEMALE",30,"RURAL AREAS","Lodzkie","SECONDARY","OTHER ECONOMICALLY INACTIVE",24,NA,"MARRIED",9,2003,NA,NA,"MOSTLY SATISFIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,70,"GC","economy and administration"
"FEMALE",28,"URBAN 100,000-200,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",6,600,"SINGLE",NA,NA,NA,NA,"MIXED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",6,"YES",10,"YES","NO","NO",NA,"YES, TO EU COUNTRY","MORE THAN 2 YEARS","GREAT BRITAIN","PASSIVE",166,64,"PI","economy and administration"
"MALE",34,"URBAN 20,000-100,000","Podlaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",NA,1500,"MARRIED",7,1999,NA,NA,"PLEASED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",178,90,"SC","economy and administration"
"FEMALE",77,"URBAN 100,000-200,000","Slaskie","SECONDARY","RETIRED",24,2700,"WIDOWED",9,1950,9,2002,"MOSTLY SATISFIED",4,"IT`S DIFFICULT TO TELL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",164,66,"GT","economy and administration"
"FEMALE",63,"URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED",0,900,"MARRIED",8,1966,NA,NA,"PLEASED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",8,"YES",8,"NO","NO","NO",NA,"NO",NA,NA,"NONE",160,82,"IS","economy and administration"
"FEMALE",30,"URBAN BELOW 20,000","Mazowieckie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,NA,"MARRIED",6,2000,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",164,52,"PI","economy and administration"
"MALE",34,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,2000,"SINGLE",NA,NA,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",10,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",187,85,"ZN","economy and administration"
"FEMALE",36,"RURAL AREAS","Opolskie","SECONDARY","OTHER ECONOMICALLY INACTIVE",12,300,"MARRIED",8,1996,NA,NA,"PLEASED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO",6,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",155,73,"GN","economy and administration"
"FEMALE",29,"URBAN BELOW 20,000","Wielkopolskie","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE",0,NA,"MARRIED",9,2008,NA,NA,"MIXED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO","YES",0,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",160,60,"IW","economy and administration"
"FEMALE",21,"URBAN 200,000-500,000","Lubuskie","SECONDARY","PUPIL OR STUDENT",NA,900,"SINGLE",NA,NA,NA,NA,"MOSTLY DISSATISFIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO","NO",3,"NO",NA,"YES","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","ACTIVE",168,65,"HU","economy and administration"
"FEMALE",47,"URBAN 20,000-100,000","Zachodnio-pomorskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,6000,"DIVORCED",3,1986,5,2003,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",156,47,"LI","economy and administration"
"FEMALE",40,"URBAN 100,000-200,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"SINGLE",NA,NA,NA,NA,"MOSTLY SATISFIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",171,62,"WF","economy and administration"
"MALE",37,"URBAN BELOW 20,000","Podkarpackie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,2700,"MARRIED",4,1997,NA,NA,"PLEASED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES","NO",50,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"ACTIVE",184,98,"DB","economy and administration"
"FEMALE",29,"URBAN 20,000-100,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",3,1100,"MARRIED",10,2003,NA,NA,"MIXED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",4,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",170,80,"HU","economy and administration"
"FEMALE",40,"RURAL AREAS","Pomorskie","SECONDARY","SELF-EMPLOYED",0,NA,"MARRIED",6,1997,NA,NA,"PLEASED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",170,58,"WF","economy and administration"
"FEMALE",50,"RURAL AREAS","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR",0,2000,"MARRIED",1,1982,NA,NA,"PLEASED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",20,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",158,54,"RY","economy and administration"
"MALE",46,"URBAN 20,000-100,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR",NA,7500,"MARRIED",6,2008,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"YES",20,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,89,"PF","economy and administration"
"FEMALE",35,"RURAL AREAS","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",0,1700,"WIDOWED",2,1999,7,2005,"MOSTLY SATISFIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES",2,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",176,56,"DH","economy and administration"
"FEMALE",53,"URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","SELF-EMPLOYED",0,NA,"MARRIED",8,1978,NA,NA,"PLEASED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES","YES",5,"YES",40,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",165,50,"PX","economy and administration"
"FEMALE",36,"RURAL AREAS","Lubelskie","POST-SECONDARY OR HIGHER","UNEMPLOYED",1,NA,"MARRIED",7,1999,NA,NA,"MOSTLY SATISFIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES","NO",5,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"PASSIVE",164,75,"HB","economy and administration"
"FEMALE",38,"URBAN BELOW 20,000","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR",5,1800,"MARRIED",4,1999,NA,NA,"PLEASED",6,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","YES",7,"NO",NA,"NO","NO","NO",NA,"NO",NA,NA,"NONE",158,58,"HB","economy and administration"
