var1,var2,var3,var4,epsilon,copies,number
1,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,1,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,1,1.0,10,4
1,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,1,1.0,10,4
1,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,1,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,1,0,1,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,0,1.0,10,4
1,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,1,0,1.0,10,4
1,1,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,0,1,1.0,10,4
1,1,0,1,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,1,0,0,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,0,1.0,10,4
1,1,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,0,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,0,1.0,10,4
0,0,1,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
1,1,0,1,1.0,10,4
0,1,0,1,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
1,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,1,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,1,1.0,10,4
1,1,1,0,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,0,0,0,1.0,10,4
0,0,0,0,1.0,10,4
0,0,1,1,1.0,10,4
0,1,1,1,1.0,10,4
0,0,0,0,1.0,10,4
0,1,0,1,1.0,10,4
1,1,1,0,1.0,10,4
0,0,1,0,1.0,10,4
1,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,1,0,1,1.0,10,4
1,1,0,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,0,1,1.0,10,4
0,0,1,0,1.0,10,4
0,0,0,0,1.0,10,4
0,1,1,0,1.0,10,4
0,1,1,0,1.0,10,4
1,0,1,1,1.0,10,4
1,0,1,0,1.0,10,4
1,0,0,1,1.0,10,4
1,0,1,1,1.0,10,4
1,1,0,0,1.0,10,4
1,0,1,0,1.0,10,4
